Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
ABLG1981_1-renamed	ABLG1981_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	12084852.0	0.0	150.0	47.0	73.66270349733064	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG1981_2-renamed	ABLG1981_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	12084852.0	0.0	150.0	47.0	75.09353581792901	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG1988_1-renamed	ABLG1988_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16325549.0	0.0	150.0	46.0	74.14423922068296	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG1988_2-renamed	ABLG1988_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16325549.0	0.0	150.0	46.0	76.57542407567519	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG1997_1-renamed	ABLG1997_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	19931408.0	0.0	150.0	52.0	70.37226011600812	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
ABLG1997_2-renamed	ABLG1997_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	19931408.0	0.0	150.0	52.0	71.84610410599932	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
ABLG2005_1-renamed	ABLG2005_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	20210856.0	0.0	150.0	46.0	65.88681360249723	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	warn
ABLG2005_2-renamed	ABLG2005_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	20210856.0	0.0	150.0	46.0	69.70257984986185	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	warn
ABLG2013_1-renamed	ABLG2013_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	8375475.0	0.0	150.0	47.0	77.72826292762034	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2013_2-renamed	ABLG2013_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	8375475.0	0.0	150.0	46.0	79.26493258204594	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2018_CKDL210009362-1a-AK1586-AK425_H5CHMDSX2_L4_1	ABLG2018_CKDL210009362-1a-AK1586-AK425_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	6231422.0	0.0	150.0	47.0	74.90232189914691	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2018_CKDL210009362-1a-AK1586-AK425_H5CHMDSX2_L4_2	ABLG2018_CKDL210009362-1a-AK1586-AK425_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	6231422.0	0.0	150.0	48.0	76.74788172009303	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2023_1-renamed	ABLG2023_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14843929.0	0.0	150.0	46.0	71.44985408490895	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2023_2-renamed	ABLG2023_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14843929.0	0.0	150.0	46.0	74.5720883103303	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2032_1-renamed	ABLG2032_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	6903053.0	0.0	150.0	48.0	74.20048038911753	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2032_2-renamed	ABLG2032_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	6903053.0	0.0	150.0	47.0	75.40895116671588	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2077_1-renamed	ABLG2077_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14211512.0	0.0	150.0	47.0	73.80397834150219	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2077_2-renamed	ABLG2077_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14211512.0	0.0	150.0	47.0	75.60592560971891	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2082_CKDL210009362-1a-AK1572-AK425_H5CHMDSX2_L4_1	ABLG2082_CKDL210009362-1a-AK1572-AK425_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	7580906.0	0.0	150.0	48.0	73.5303684682262	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
ABLG2082_CKDL210009362-1a-AK1572-AK425_H5CHMDSX2_L4_2	ABLG2082_CKDL210009362-1a-AK1572-AK425_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	7580906.0	0.0	150.0	48.0	76.09464550037389	150.0	pass	pass	warn	pass	warn	warn	pass	pass	pass	fail	fail
ABLG2091_CKDL210009362-1a-AK1581-AK413_H5CHMDSX2_L4_1	ABLG2091_CKDL210009362-1a-AK1581-AK413_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	22688259.0	0.0	150.0	48.0	72.29935496342944	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2091_CKDL210009362-1a-AK1581-AK413_H5CHMDSX2_L4_2	ABLG2091_CKDL210009362-1a-AK1581-AK413_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	22688259.0	0.0	150.0	48.0	74.80306135055207	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2093_1-renamed	ABLG2093_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14424367.0	0.0	150.0	47.0	77.11126817230024	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	warn
ABLG2093_2-renamed	ABLG2093_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14424367.0	0.0	150.0	47.0	78.95105540258528	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2099_1-renamed	ABLG2099_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15378275.0	0.0	150.0	48.0	76.26451637768561	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2099_2-renamed	ABLG2099_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15378275.0	0.0	150.0	47.0	77.88946032514372	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2100_1-renamed	ABLG2100_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	24170445.0	0.0	150.0	47.0	73.32750200534323	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2100_2-renamed	ABLG2100_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	24170445.0	0.0	150.0	47.0	74.83987135671987	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2103_1-renamed	ABLG2103_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15381873.0	0.0	150.0	48.0	76.96646900103099	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
ABLG2103_2-renamed	ABLG2103_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15381873.0	0.0	150.0	47.0	78.92285781078063	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
ABLG2105_1-renamed	ABLG2105_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	19270804.0	0.0	150.0	49.0	73.6728349248898	150.0	pass	pass	pass	pass	fail	warn	pass	pass	pass	fail	fail
ABLG2105_2-renamed	ABLG2105_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	19270804.0	0.0	150.0	48.0	75.09539950536023	150.0	pass	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail
ABLG2109_1-renamed	ABLG2109_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	23552827.0	0.0	150.0	47.0	73.73963099067042	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2109_2-renamed	ABLG2109_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	23552827.0	0.0	150.0	47.0	74.93400310289829	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2118_1-renamed	ABLG2118_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	21131481.0	0.0	150.0	47.0	74.64199412489776	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2118_2-renamed	ABLG2118_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	21131481.0	0.0	150.0	47.0	75.90924207518916	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2120_1-renamed	ABLG2120_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16349742.0	0.0	150.0	47.0	75.31840911265905	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2120_2-renamed	ABLG2120_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16349742.0	0.0	150.0	47.0	76.97978110055445	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2123_1-renamed	ABLG2123_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	12646383.0	0.0	150.0	47.0	77.68335686531074	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	fail
ABLG2123_2-renamed	ABLG2123_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	12646383.0	0.0	150.0	47.0	79.96222199467753	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2140_1-renamed	ABLG2140_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15608989.0	0.0	150.0	48.0	70.63952277735343	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2140_2-renamed	ABLG2140_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15608989.0	0.0	150.0	47.0	73.47897507010276	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2147_CKDL210009362-1a-AK1568-AK413_H5CHMDSX2_L4_1	ABLG2147_CKDL210009362-1a-AK1568-AK413_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	18944716.0	0.0	150.0	48.0	64.97968796134788	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	fail
ABLG2147_CKDL210009362-1a-AK1568-AK413_H5CHMDSX2_L4_2	ABLG2147_CKDL210009362-1a-AK1568-AK413_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	18944716.0	0.0	150.0	48.0	68.40535847740448	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	fail
ABLG2155_1-renamed	ABLG2155_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	12459140.0	0.0	150.0	49.0	65.93327698853872	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	fail
ABLG2155_2-renamed	ABLG2155_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	12459140.0	0.0	150.0	48.0	67.62545480316567	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	fail
ABLG2156_1-renamed	ABLG2156_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	20528332.0	0.0	150.0	48.0	72.63584077725528	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2156_2-renamed	ABLG2156_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	20528332.0	0.0	150.0	48.0	74.60260839471022	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2157_CKDL210009361-1a-N706-N508_H5CHMDSX2_L4_1	ABLG2157_CKDL210009361-1a-N706-N508_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	18168961.0	0.0	150.0	48.0	70.19446963556236	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2157_CKDL210009361-1a-N706-N508_H5CHMDSX2_L4_2	ABLG2157_CKDL210009361-1a-N706-N508_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	18168961.0	0.0	150.0	48.0	71.2724878185621	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2162_1-renamed	ABLG2162_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16177113.0	0.0	150.0	47.0	75.40225815000552	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2162_2-renamed	ABLG2162_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16177113.0	0.0	150.0	47.0	77.44940566854093	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2163_1-renamed	ABLG2163_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	11783512.0	0.0	150.0	47.0	74.60669938965131	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2163_2-renamed	ABLG2163_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	11783512.0	0.0	150.0	47.0	75.88539900771686	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2171_1-renamed	ABLG2171_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	10933740.0	0.0	150.0	46.0	74.85259139718849	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2171_2-renamed	ABLG2171_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	10933740.0	0.0	150.0	46.0	75.52190900235543	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2172_1-renamed	ABLG2172_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16725464.0	0.0	150.0	47.0	77.09591338481886	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2172_2-renamed	ABLG2172_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	16725464.0	0.0	150.0	46.0	78.35659564256935	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2179_1-renamed	ABLG2179_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	19386291.0	0.0	150.0	46.0	69.255804495496	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	warn
ABLG2179_2-renamed	ABLG2179_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	19386291.0	0.0	150.0	46.0	72.90354027993415	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2181_1-renamed	ABLG2181_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	9298315.0	0.0	150.0	46.0	70.23301077119032	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2181_2-renamed	ABLG2181_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	9298315.0	0.0	150.0	46.0	73.27347931619238	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2182_1-renamed	ABLG2182_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	6053023.0	0.0	150.0	46.0	73.95986873786163	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2182_2-renamed	ABLG2182_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	6053023.0	0.0	150.0	46.0	76.4741886633517	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2185_1-renamed	ABLG2185_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	20571120.0	0.0	150.0	47.0	75.64800645181727	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2185_2-renamed	ABLG2185_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	20571120.0	0.0	150.0	47.0	76.95378463619072	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2186_1-renamed	ABLG2186_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	5240677.0	0.0	150.0	46.0	77.99576585606354	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2186_2-renamed	ABLG2186_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	5240677.0	0.0	150.0	46.0	81.18943334278889	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	warn
ABLG2201_1-renamed	ABLG2201_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	18440641.0	0.0	150.0	45.0	70.191171522877	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2201_2-renamed	ABLG2201_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	18440641.0	0.0	150.0	45.0	74.15909255781014	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2239_CKDL210009362-1a-AK1568-AK427_H5CHMDSX2_L4_1	ABLG2239_CKDL210009362-1a-AK1568-AK427_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	19801986.0	0.0	150.0	47.0	77.00869137082628	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2239_CKDL210009362-1a-AK1568-AK427_H5CHMDSX2_L4_2	ABLG2239_CKDL210009362-1a-AK1568-AK427_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	19801986.0	0.0	150.0	47.0	78.96624103763007	150.0	pass	pass	warn	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2244_1-renamed	ABLG2244_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	13798230.0	0.0	150.0	47.0	73.32003613177672	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2244_2-renamed	ABLG2244_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	13798230.0	0.0	150.0	47.0	74.49317073138164	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2279_1-renamed	ABLG2279_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	7449914.0	0.0	150.0	46.0	81.37385021892788	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	warn
ABLG2279_2-renamed	ABLG2279_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	7449914.0	0.0	150.0	47.0	83.34832713174002	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	warn
ABLG2282_CKDL210009362-1a-AK1585-AK427_H5CHMDSX2_L4_1	ABLG2282_CKDL210009362-1a-AK1585-AK427_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	19198226.0	0.0	150.0	47.0	76.4713854782338	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2282_CKDL210009362-1a-AK1585-AK427_H5CHMDSX2_L4_2	ABLG2282_CKDL210009362-1a-AK1585-AK427_H5CHMDSX2_L4_2.fq	Conventional base calls	Sanger / Illumina 1.9	19198226.0	0.0	150.0	47.0	78.20654821244382	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2293_1-renamed	ABLG2293_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	4247670.0	0.0	150.0	47.0	74.99381532563457	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	warn
ABLG2293_2-renamed	ABLG2293_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	4247670.0	0.0	150.0	47.0	77.42995667688287	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	fail	warn
ABLG2308_1-renamed	ABLG2308_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	9655555.0	0.0	150.0	46.0	66.27466915509905	150.0	pass	pass	pass	pass	warn	fail	pass	pass	warn	fail	warn
ABLG2308_2-renamed	ABLG2308_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	9655555.0	0.0	150.0	46.0	68.65787016560533	150.0	pass	pass	pass	pass	fail	fail	pass	pass	warn	fail	warn
ABLG2317_1-renamed	ABLG2317_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	6591616.0	0.0	150.0	47.0	75.05551586974222	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2317_2-renamed	ABLG2317_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	6591616.0	0.0	150.0	47.0	77.38005615308494	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2334_1-renamed	ABLG2334_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	18187989.0	0.0	150.0	47.0	70.19590288932405	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2334_2-renamed	ABLG2334_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	18187989.0	0.0	150.0	47.0	72.70860215850715	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2335_1-renamed	ABLG2335_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14081060.0	0.0	150.0	47.0	70.53830456443202	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2335_2-renamed	ABLG2335_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	14081060.0	0.0	150.0	48.0	73.31807282684333	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2336_1-renamed	ABLG2336_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15500742.0	0.0	150.0	48.0	73.96217291001935	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2336_2-renamed	ABLG2336_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15500742.0	0.0	150.0	48.0	75.99843726932396	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2340_1-renamed	ABLG2340_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	9137919.0	0.0	150.0	48.0	75.71183969851741	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2340_2-renamed	ABLG2340_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	9137919.0	0.0	150.0	47.0	77.30756739354403	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2351_1-renamed	ABLG2351_1-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15726350.0	0.0	150.0	47.0	73.34607747305128	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2351_2-renamed	ABLG2351_2-renamed.fq	Conventional base calls	Sanger / Illumina 1.9	15726350.0	0.0	150.0	47.0	75.528836743744	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2504_CKDL210009366-1a-AK1582-AK417_H5CHMDSX2_L2_1	ABLG2504_CKDL210009366-1a-AK1582-AK417_H5CHMDSX2_L2_1.fq	Conventional base calls	Sanger / Illumina 1.9	4722137.0	0.0	150.0	47.0	74.17848165561735	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2504_CKDL210009366-1a-AK1582-AK417_H5CHMDSX2_L2_2	ABLG2504_CKDL210009366-1a-AK1582-AK417_H5CHMDSX2_L2_2.fq	Conventional base calls	Sanger / Illumina 1.9	4722137.0	0.0	150.0	46.0	74.7257038297374	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
ABLG2505_CKDL210009362-1a-AK1583-AK413_H5CHMDSX2_L4_1	ABLG2505_CKDL210009362-1a-AK1583-AK413_H5CHMDSX2_L4_1.fq	Conventional base calls	Sanger / Illumina 1.9	11242035.0	0.0	150.0	47.0	74.36739872753017	150.0	pass	pass	pass	pass	warn	fail	pass	pass	pass	fail	fail
