Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG1928_1-renamed	35.572115762304335	35.81321760970136	36.085835874607696	36.04563056519409	36.207336651674325	36.271355194584395	36.308242648838906	36.260144243038866	36.38201172734413	36.28375310575233	36.2503299272022	36.161716813687214	36.01134600358341	35.84191236367447	35.73334760712595	35.5473167917664	35.39648514901271	35.199268684324096	35.05201304929749	34.85029742493104	34.720467875294474	34.49813418016082	34.40728024638762	34.223194378593746	34.08402000332602	33.879848314961286	33.712785854195396	33.540425231731724	33.41622860261076	33.2459036425718	33.157791530432846	32.99301641335543	32.96578557333496	32.96716524373279	32.89569199157157	32.83750123705393	32.77949867505876	32.72711049416716
ABLG1928_2-renamed	34.23866476006109	34.88340021562269	35.13745545694914	34.941084022160425	35.077460199657224	35.18537167513062	35.19691420814192	35.082914313956486	35.306657616557445	35.09807095376967	35.010310565759596	34.86608536670506	34.72489037042241	34.537226541850174	34.38957158071371	34.193232648196144	34.03855661349071	33.82335811425029	33.64915573528809	33.421488723533784	33.24580948801052	33.0293976192305	32.89466098455063	32.67834778858482	32.510506147811874	32.317084199392546	32.22771131978315	32.02311558609246	31.92922646489412	31.766788071637336	31.64737201647734	31.53176487769599	31.452908596180272	31.334952169920125	31.234655524752082	31.10976748633119	31.082835113354953	31.042696178534538
ABLG1929_1-renamed	35.509886297411725	35.67592079505121	36.046028677509014	35.965772267154684	36.16268314888917	36.212967128483584	36.274866163732035	36.19798067441717	36.34078601549438	36.2277702331642	36.20097567384049	36.110412820632284	35.96896566275781	35.814881145603316	35.71282221716419	35.537156205580445	35.39693686991551	35.207401724194554	35.06477113979083	34.86567574235306	34.736489602054306	34.50890269918098	34.42687078622936	34.246734578372795	34.116054929199876	33.92185317689759	33.76974410520841	33.60947398088523	33.49119428389863	33.31478637753399	33.21665607535313	33.03151382968404	32.98895893752831	32.97847036736327	32.89328502446823	32.82153581938959	32.75537044519415	32.686062868866046
ABLG1929_2-renamed	34.28188306807949	35.20871344946607	35.36183052268896	35.22938293250558	35.284693266903396	35.413857295289134	35.382039627297786	35.31386332928267	35.49303150126523	35.299146457243815	35.22262885058534	35.08996459038731	34.96666835338427	34.80234590593539	34.66426657572394	34.48563506636248	34.34151169869139	34.141025904927176	33.97631204988509	33.75711520497629	33.58752993128121	33.38184128840274	33.25374434122157	33.05274147622034	32.89418821400666	32.71016655349747	32.625541646394225	32.42871898317279	32.3289705205045	32.15851959787634	32.03965872801889	31.905772946933702	31.812371042483136	31.678100727974588	31.56369938033178	31.424026923068112	31.39145569330204	31.345256517285865
ABLG1937_1-renamed	35.65437408968653	35.97452986613174	36.20277993053608	36.162769668658385	36.307343593783784	36.351709623115056	36.38370609354294	36.33430671310916	36.441133181046496	36.342507223634	36.320663482487376	36.23825514538969	36.10617543100957	35.96518220898692	35.86713487375678	35.703198915580714	35.56814973278441	35.384358450670554	35.24392347693539	35.04095761230798	34.91941361004722	34.687891305449284	34.59463850787446	34.392510274366074	34.24975330103482	34.02714471816588	33.84963817604044	33.641772996275606	33.489472815658	33.28539032957184	33.197276231478845	33.013813964574396	32.987497029550354	32.984042423373104	32.9303502347458	32.888522896190196	32.85453884705877	32.80885504419815
ABLG1937_2-renamed	35.18138395122254	35.70188157022429	35.867148557449745	35.75307258672821	35.81474964729256	35.88429179841904	35.892896111690334	35.809420946076614	35.992023673680855	35.82135394700504	35.76034362304227	35.64996474709609	35.53987032069439	35.388789826325926	35.2643997586532	35.09281258228948	34.958503371504946	34.758887299891605	34.60131279601914	34.378107447140266	34.21899567759435	34.00557695230796	33.88267997713557	33.67174629612582	33.52190211538832	33.32204525002801	33.230793679168606	33.008147024590684	32.89897468641685	32.700099835652956	32.578054139611496	32.44256739977006	32.35597122820688	32.2273958951062	32.132971919706165	32.01977138420456	32.001102634476624	31.96399690145529
ABLG1938_1-renamed	35.570880334225336	35.786994738869716	36.09689142497051	36.02857102362349	36.20397032759587	36.250510214928454	36.294413268212516	36.22908955945325	36.35172819707757	36.245235487736814	36.22291265498895	36.133819561586236	35.99648391496187	35.839666160923045	35.73746818919822	35.559852324833344	35.41613792277441	35.221293641998145	35.07024184814499	34.85634447114072	34.72217660760631	34.47997498979258	34.38776999611484	34.19039423005264	34.047774838357626	33.83163542039087	33.66564283888126	33.48278419148679	33.352057014800145	33.1538796698771	33.04847370061747	32.851554233002524	32.810081910843394	32.7965516347164	32.71973864971825	32.65959000423404	32.608638162433486	32.55466995692055
ABLG1938_2-renamed	34.81489105693513	35.54525281483592	35.69255270377895	35.57505807303812	35.62834984417681	35.72164540936615	35.70926755276024	35.63224676717215	35.811457565700664	35.63345961738494	35.566670199577814	35.44408758494269	35.32471869941315	35.16383503449104	35.02796163928219	34.85106373202975	34.70073053386078	34.497395149050824	34.32180664094365	34.09339432576052	33.90988908553957	33.69203532049332	33.54462880564423	33.32549225899193	33.148591190030615	32.948645608803005	32.85009677866255	32.640682003965836	32.536212352204714	32.353456826359185	32.22390083697287	32.08123450246734	31.983938036113095	31.844418458554788	31.734950238518223	31.607905907544	31.572799616109357	31.53660561894851
ABLG1944_1-renamed	34.845200539920214	35.01158499757948	35.66794402313206	35.49814985106589	35.85472259671838	35.86824401019706	36.03777928047096	35.889616423777234	36.11297360311586	35.97132938099467	35.94687012352017	35.80508452447329	35.59863498419044	35.35845600899356	35.19683570754147	34.948404081325435	34.76089993697972	34.495464173783446	34.31127264053797	34.04646691878818	33.878470045789086	33.620753591884004	33.48905253042702	33.28793765854708	33.1482479734326	32.93071210907696	32.79250585253253	32.63627506711166	32.5259419797653	32.35179858045943	32.247595674100154	32.090969453019014	32.01487880147237	31.956032502567325	31.858499737768607	31.753611135158234	31.677383747949516	31.569252395346062
