gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast
Montipora_capitata_HIv3___RNAseq.g19567.t1,3152.4716456557962,1.5889888661523506,0.13624193129887158,11.66299428526606,1.9699075687954133e-31,2.973693173976573e-29,33vs27
Montipora_capitata_HIv3___RNAseq.g25588.t1,277.61792989989493,-1.8642835558336477,0.19756562704962854,-9.436274840285547,3.86268100374859e-21,2.7348693053679542e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g28435.t1,8.91413604872648,-6.9312774929773795,1.9237858435724415,-3.6029361148152024,3.1464288029688244e-4,0.0020048051609523857,33vs27
Montipora_capitata_HIv3___RNAseq.g39605.t1,53.84220538915228,2.287248470809179,0.3416852871948989,6.694020950057829,2.1712031321090315e-11,5.258649604125225e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g27564.t1,139.16210140009753,-2.1723619799078526,0.32496469852219,-6.684916822617624,2.310558411525081e-11,5.573670652605528e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g25098.t1,11.969057817810956,-4.951968318436748,1.17465360587678,-4.215683920486943,2.4902234362186504e-5,2.0476307953449827e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g44645.t1,137.8631093584221,1.808093779761904,0.299505709547464,6.0369259153484265,1.5707779313421672e-9,2.8978071913681155e-8,33vs27
Montipora_capitata_HIv3___TS.g47004.t1,19.838056909174103,-1.7671344987093356,0.5119038998608952,-3.4520825084347604,5.562775953635159e-4,0.0033296196618242168,33vs27
Montipora_capitata_HIv3___RNAseq.g26494.t1,184.74533780618754,2.156887608430118,0.26801582713736616,8.04761282744936,8.442452926110802e-16,3.5118848376518456e-14,33vs27
Montipora_capitata_HIv3___TS.g23246.t1,84.05859525856094,-1.5283110482099869,0.3150743862954409,-4.850635642520655,1.2306643743841892e-6,1.374518674451806e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g26554.t1,24.168825578905846,4.121817539184782,0.7392286761242455,5.575835559836981,2.463445489004169e-8,3.8444485453236714e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g41548.t1,8.838660815408373,7.135341013939762,1.7117066302166435,4.16855370422715,3.065385400430827e-5,2.4664894529380057e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g4672.t1,46.70238021161998,1.5714653642118923,0.40643660721076275,3.8664464182897516,1.1043271268623932e-4,7.885621065510151e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g3448.t1,1486.1427725095255,1.6121698859048577,0.1391088768662335,11.589266783133569,4.671140219509149e-31,6.754018527027627e-29,33vs27
Montipora_capitata_HIv3___RNAseq.g29220.t1,33.579578763300304,2.592947426663625,0.6816454410077355,3.803953302805409,1.4240503644296693e-4,9.884342639398763e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g30709.t1,1920.9024487156425,2.5737847786750123,0.16146290198595137,15.94040951214263,3.321698856161409e-57,1.6963279988422583e-54,33vs27
Montipora_capitata_HIv3___RNAseq.g40907.t1,69.30903082129778,-2.4366682020666595,0.5143930896638326,-4.7369769365663075,2.169298421720765e-6,2.2846643579702417e-5,33vs27
Montipora_capitata_HIv3___TS.g15066.t1,188.3802080539407,-2.1684369140134985,0.31438479479770504,-6.89739755196751,5.296381203284242e-12,1.3893305097402008e-10,33vs27
Montipora_capitata_HIv3___TS.g33594.t1,9.551401537269694,-6.5816113793988835,1.5842244745064835,-4.154468943833974,3.260438949336062e-5,2.6120512570749056e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g28823.t1,1522.709071516686,1.530020238172069,0.1531724690004944,9.98887233558356,1.705103878018117e-23,1.493646105116454e-21,33vs27
Montipora_capitata_HIv3___TS.g10921.t1,58.383269869399726,-1.5174482171984915,0.4418587299162495,-3.4342383989699843,5.942213315752684e-4,0.0035224747840132357,33vs27
Montipora_capitata_HIv3___RNAseq.g12934.t1,58.02211072286635,-2.7651625420663866,0.6085305394130859,-4.5439996236398,5.519675615978133e-6,5.3120791553611536e-5,33vs27
Montipora_capitata_HIv3___TS.g48841.t1,13.004484298892542,2.902378902711219,0.9047480227004417,3.207941691929162,0.0013368859978319001,0.007053784908019607,33vs27
Montipora_capitata_HIv3___TS.g47955.t1,49.10639797082393,2.640897591035917,0.38612326121707513,6.83951954283124,7.945921906264265e-12,2.035411073576893e-10,33vs27
Montipora_capitata_HIv3___TS.g35676.t1,36.33815724971859,-2.5625342594485763,0.6450386517271395,-3.9726832688044325,7.10675191580512e-5,5.299045028988956e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g42736.t1,58.00977578085401,-3.957978402462087,0.6743850834956979,-5.869018309162136,4.383830296346588e-9,7.602651356424192e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g29809.t1a,29.66582312927642,-2.291216692956329,0.6462580155347601,-3.545359032894025,3.9207864099143964e-4,0.002434843865737784,33vs27
Montipora_capitata_HIv3___RNAseq.g25341.t1,3.7351229033494864,-5.455144530448972,1.3826458343752255,-3.9454388063983004,7.965397311082718e-5,5.877204619139483e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g42599.t1,3200.6270934308213,3.796146790211111,0.13010200428387958,29.17823450227566,3.663219903547998e-187,1.7584920824991808e-183,33vs27
Montipora_capitata_HIv3___RNAseq.g48830.t1,137.63507955155373,-1.729926238799241,0.25659677821105575,-6.7418081039830655,1.5642759901141064e-11,3.8867238421033936e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g3611.t1,31.441526759770664,2.2531784156014036,0.5403483027394409,4.169863038670262,3.0478274825464264e-5,2.454007220264318e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g19168.t1,1281.4599594987349,-1.5797096545908254,0.14648075396870802,-10.784417828217153,4.07817327352897e-27,4.490106188589098e-25,33vs27
Montipora_capitata_HIv3___RNAseq.g23256.t1,4.348540348138039,-6.3584199551025975,1.9164971477877841,-3.3177299337189896,9.07521853728332e-4,0.005044543662155494,33vs27
Montipora_capitata_HIv3___TS.g18792.t1,41.72737093530809,3.8580002149161925,0.4547069626658608,8.484585747923163,2.164885776020515e-17,1.0930018078396773e-15,33vs27
Montipora_capitata_HIv3___TS.g29771.t2,577.5064391335701,-2.2781595304364988,0.1791908198478933,-12.713595106994442,4.969608409409211e-37,1.065004830737856e-34,33vs27
Montipora_capitata_HIv3___RNAseq.g16071.t1,8.86051150229773,-3.370995807615374,0.8665411139072527,-3.890174111203426,1.0017232247952576e-4,7.224567560557625e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g12181.t1,62.10103597973117,2.100952853940666,0.410016955214399,5.1240633520681405,2.990204391432977e-7,3.7774150422723323e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g6578.t1,66.04719602998652,2.9325808852624493,0.6003530264892991,4.884760725554068,1.0355453109045839e-6,1.1813288285328813e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g21025.t1,52.734467605981216,1.826027262093626,0.4294627886777786,4.251887032437809,2.1197678663089435e-5,1.7735166982308436e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g9347.t1,742.4068376040501,1.9186562138403416,0.23378044053831593,8.207086142118376,2.266209817402722e-16,1.0017231682744041e-14,33vs27
Montipora_capitata_HIv3___TS.g42148.t1,30.393858090820565,2.821956265609415,0.8815188558618635,3.201243225648736,0.0013683597341169129,0.007191453982543057,33vs27
Montipora_capitata_HIv3___RNAseq.g41225.t1,2947.4080654150457,-2.2835000821734415,0.0926729965212421,-24.640404086319013,4.663780981157408e-134,7.995719364981436e-131,33vs27
Montipora_capitata_HIv3___TS.g25835.t1,81.84907844106571,1.5379915182786064,0.3616746648708101,4.252417068881437,2.1147554090381436e-5,1.7704345771794045e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g25605.t1,141.12836733402816,-2.303858436710527,0.2395631326660967,-9.61691563752277,6.783472506447032e-22,5.2352703247505355e-20,33vs27
Montipora_capitata_HIv3___RNAseq.g3000.t1,8.193545892716456,1.7308880706973242,0.5101170253714593,3.393119587484692,6.910146366163163e-4,0.004004281339465191,33vs27
Montipora_capitata_HIv3___RNAseq.g44462.t1,1017.213771657389,1.6981729331240532,0.13113419455056485,12.949886480366064,2.3530175598227896e-38,5.430493026044865e-36,33vs27
Montipora_capitata_HIv3___RNAseq.g12930.t1,10.221033945573371,-4.7148237400000665,1.5214674054940667,-3.098866083476182,0.0019426280614696762,0.009720024751176812,33vs27
Montipora_capitata_HIv3___RNAseq.g28762.t1,118.78784665208921,-1.9720862365039458,0.3604196372499386,-5.471639257925261,4.458917613760494e-8,6.655655507803444e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g13650.t1,16.283612055599654,-4.270689939349293,1.1797763670974648,-3.6199148062748736,2.947000289043876e-4,0.0018892601746162156,33vs27
Montipora_capitata_HIv3___RNAseq.g24533.t1,69.71016625360133,-1.8959652581761552,0.3365165030910249,-5.634092951641402,1.7598208961656106e-8,2.8103274218075177e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g38513.t1,3.770073358874846,5.945212477380237,1.8582826924778055,3.199304659859358,0.0013775950713974027,0.007232072813578403,33vs27
Montipora_capitata_HIv3___RNAseq.g35356.t1,14.735523207144244,4.37603307675914,1.3123065617159773,3.334611899705067,8.541852474600516e-4,0.004793582957572168,33vs27
Montipora_capitata_HIv3___RNAseq.g25755.t1,7.538119295073742,6.422701025607139,1.6378431475810087,3.9214384082462743,8.802194887462747e-5,6.425495185184942e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g14878.t1,43.43856489478108,-2.2386576499601465,0.681478509680705,-3.285001094178349,0.0010198197561201116,0.00558342011550979,33vs27
Montipora_capitata_HIv3___RNAseq.g49828.t1,70.36597910594641,-1.5052404641331367,0.4035033765554561,-3.730428421647326,1.911544461295746e-4,0.0012858993878929511,33vs27
Montipora_capitata_HIv3___RNAseq.g30396.t1,49.26374031944442,-2.462525870441103,0.6439741596604973,-3.823951370563292,1.313298286077212e-4,9.198146985185151e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g42316.t1,94.8163116793646,-2.0051425652791117,0.3136371539680972,-6.393192068957086,1.624579819103014e-10,3.444625867324253e-9,33vs27
Montipora_capitata_HIv3___TS.g38131.t1,82.66555440803641,-1.6977809379966473,0.4187934478756205,-4.053981614585526,5.035317552748625e-5,3.8823543816598934e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g31120.t1,582.9592575964557,1.5868650521253413,0.17902539069067588,8.863910565999896,7.725573540280701e-19,4.446743791698259e-17,33vs27
Montipora_capitata_HIv3___RNAseq.g18227.t1,30.728989941073635,-3.344915602044283,0.8200070020401165,-4.079130536351984,4.5204450140132535e-5,3.5147301984563044e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g50446.t1,18.46809481713247,-2.0212397939348965,0.5462822987968767,-3.6999913751304816,2.1560679442050797e-4,0.0014327226687931983,33vs27
Montipora_capitata_HIv3___RNAseq.g24267.t1,50.737356848842666,-1.5515148934382004,0.3865106329036679,-4.014158373296014,5.9658281182346196e-5,4.518517087215757e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g36940.t1,18.53822597053855,7.698427410455836,1.8468598502924747,4.168387443820758,3.067621785293126e-5,2.467461732258901e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g22746.t1b,122.66775201109375,-2.07391676991738,0.2949855628285836,-7.030570411754473,2.0569089072175767e-12,5.6812344753781676e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g6613.t1,93.06834066217816,-2.160896635805652,0.2982801855295962,-7.244519551203115,4.339748093004286e-13,1.3354183811319086e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g11702.t1,1546.9738773975505,-1.556018026441565,0.16761930505511552,-9.283047832288322,1.646985395851253e-20,1.123038166796073e-18,33vs27
Montipora_capitata_HIv3___RNAseq.g33711.t1,69.76313108719786,-2.3226711437777428,0.35487403775011545,-6.545057954939075,5.947231788635899e-11,1.3517562252920346e-9,33vs27
Montipora_capitata_HIv3___RNAseq.g33120.t1,1531.4215952989086,1.7332075183903888,0.18639349086572005,9.29864830762256,1.4224242583501767e-20,9.754579156834555e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g9704.t1,335.8457906697437,-1.6847552031918918,0.19378752962025422,-8.693826720910968,3.504320057072462e-18,1.9116065911330278e-16,33vs27
Montipora_capitata_HIv3___RNAseq.g27925.t1,285.50156049807725,-1.5730212601186202,0.19381335578000417,-8.116165440652825,4.811446658316873e-16,2.0439706671313554e-14,33vs27
Montipora_capitata_HIv3___RNAseq.g35680.t1,25.795525963037583,2.0649422606333827,0.5401101153949764,3.8231875348665034,1.3173750564557103e-4,9.215865958918671e-4,33vs27
Montipora_capitata_HIv3___TS.g24721.t1,63.70633483523456,1.7966410020534647,0.4700526532511715,3.8222122343673566,1.3225977992516058e-4,9.247012052909131e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g40499.t1,237.62119238509422,2.0856947898436533,0.255225217279792,8.171977722550821,3.0337456248323247e-16,1.3143675539210371e-14,33vs27
Montipora_capitata_HIv3___RNAseq.g9341.t1,83.38589631265432,1.8117865781658578,0.5041595714293574,3.5936768452678765,3.2604417600097063e-4,0.002066467470920332,33vs27
Montipora_capitata_HIv3___RNAseq.g33156.t2,1377.145410372334,1.6470557059390292,0.184790761092731,8.913084702933336,4.963203739622289e-19,2.884426541365961e-17,33vs27
Montipora_capitata_HIv3___RNAseq.g44167.t1,231.0294592880388,-1.9094792196081574,0.22388888356793193,-8.5286915061541535,1.4801231266834376e-17,7.526676967511836e-16,33vs27
Montipora_capitata_HIv3___RNAseq.g50333.t1,67.39030837245319,-1.6627509176771686,0.3654319137425077,-4.550097720388985,5.362100764503221e-6,5.1853804411606085e-5,33vs27
Montipora_capitata_HIv3___TS.g23159.t1,104.8506655013789,-1.6078457685831389,0.4155338138190234,-3.8693500146377997,1.0912588757975673e-4,7.802322173635154e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g39031.t1,17.999994552732904,2.1145151738609145,0.6057800189365926,3.4905660598921835,4.8199843534372567e-4,0.002928842138005089,33vs27
Montipora_capitata_HIv3___RNAseq.g7291.t1,62.07487981269887,-1.9211799754220389,0.43512652460294365,-4.4152214742025455,1.0090662659978602e-5,9.139474911879487e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g44503.t1,63.99292534010172,-2.1267265512773803,0.483714324711652,-4.396658198090677,1.0993024740877263e-5,9.885896584133986e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g29100.t1,9.661505452338337,6.652338851942225,1.5653094545882411,4.249855408745448,2.139085518568801e-5,1.7870633698812517e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g46131.t1,96.43488929512425,-2.789135403114229,0.37324424785255605,-7.472681546095871,7.857684936372545e-14,2.626743089732783e-12,33vs27
Montipora_capitata_HIv3___RNAseq.g15802.t1,105.27858930294043,1.8562152819281432,0.5113517322617385,3.63001661051972,2.8340298152071543e-4,0.0018241454444784693,33vs27
Montipora_capitata_HIv3___RNAseq.g23349.t1,100.22282881779437,-1.8187271087571013,0.23883676897093747,-7.6149376689081345,2.638187502000759e-14,9.284717950589768e-13,33vs27
Montipora_capitata_HIv3___RNAseq.g41064.t1,39.73582882186728,-2.4411837821289772,0.6475043451414295,-3.7701427032057486,1.6315422950677593e-4,0.0011153596743439579,33vs27
Montipora_capitata_HIv3___RNAseq.g45966.t1,60.46768621120828,-2.0068452036067153,0.3579641909362284,-5.60627362853799,2.0672904930812534e-8,3.266563950950378e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g37006.t1,104.66763389790827,2.6310981621205825,0.48768482610618363,5.395078996260821,6.849341126976763e-8,9.891569538489547e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g14978.t1,43.996744118589106,-1.5175001411955649,0.36250134037409254,-4.186191807262124,2.836736583167184e-5,2.301025734004013e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g33131.t1,5119.316180121609,2.3450764531776103,0.14605471655301783,16.056150109512885,5.177031641468002e-58,2.761313632411444e-55,33vs27
Montipora_capitata_HIv3___RNAseq.g37571.t1,168.69848741682446,1.9962347804376814,0.2968036096397291,6.725776626708762,1.7465833026680886e-11,4.308478153200356e-10,33vs27
Montipora_capitata_HIv3___TS.g29230.t1,71.21625246813984,1.684505154099792,0.532594369299123,3.1628294462003916,0.0015624383857075763,0.008042386046269194,33vs27
Montipora_capitata_HIv3___RNAseq.g46893.t1,606.2241373794898,1.8249152179586385,0.19642280290408198,9.290750315022176,1.5320446507430667e-20,1.0476391939354725e-18,33vs27
Montipora_capitata_HIv3___RNAseq.g11731.t2,231.30879103357216,2.2115426707743344,0.3001320301398538,7.368565993252411,1.7247315035909562e-13,5.556645040159749e-12,33vs27
Montipora_capitata_HIv3___RNAseq.g35649.t1,10.752086442543131,-6.851083700166738,1.3399513021162943,-5.112934842741123,3.171917304946357e-7,3.988075387811549e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g24419.t1,16.68165377424667,4.479664512968923,1.2775214604002374,3.50652779763518,4.5399401403609796e-4,0.0027762456878711907,33vs27
Montipora_capitata_HIv3___RNAseq.g11706.t1,288.8600194575273,-2.108135167999173,0.15955020152443086,-13.212989691375403,7.383261847735233e-40,1.8082964374422557e-37,33vs27
Montipora_capitata_HIv3___RNAseq.g27923.t1,69.95241689948979,-1.944990017124114,0.3987930550873637,-4.8771912958665355,1.0760706733237993e-6,1.221752521339538e-5,33vs27
Montipora_capitata_HIv3___TS.g48656.t1b,70.6988125935644,-1.712362342242931,0.4386778765588111,-3.9034618195826982,9.482651513901587e-5,6.878289562909214e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g10854.t1,78.38044629387588,-2.190354728572846,0.5017472575385892,-4.365454311236344,1.268588170244014e-5,1.125227393281479e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g13215.t1,145.36739730027386,-1.878389860223554,0.2535062156140649,-7.409640255461012,1.266424773682219e-13,4.1412435174278774e-12,33vs27
Montipora_capitata_HIv3___RNAseq.g45900.t1,5.029414027549661,-4.658823651872561,1.1160667688396013,-4.174323420377833,2.9887292450498006e-5,2.4104663756614687e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g44143.t1,33.30039062476284,-1.6542857533745556,0.47620103999901325,-3.4739230165855655,5.129081686334859e-4,0.003097062104035454,33vs27
Montipora_capitata_HIv3___RNAseq.g46823.t1,6.3946768116728325,4.896111059029508,1.2934742634899368,3.7852404158543194,1.535600515111838e-4,0.0010582108401870323,33vs27
Montipora_capitata_HIv3___RNAseq.g28076.t1,107.90217215216352,3.3322172876044833,0.45934203130234047,7.254326973207481,4.0366392099625203e-13,1.248549153576294e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g40939.t1,146.96101857669987,-1.6567981072837565,0.2838969902683178,-5.835912898258898,5.349683918276833e-9,9.158567290048541e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g46024.t1,1330.8838966439366,1.6993925942989896,0.17812188871997964,9.540616296577433,1.419859923850689e-21,1.0518357374155629e-19,33vs27
Montipora_capitata_HIv3___RNAseq.g9158.t1,400.0321048154017,-2.2338744338241443,0.3107168237804037,-7.189422209731761,6.506607822225089e-13,1.964422653447127e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g7505.t1,300.59225278320423,-2.7248879989756607,0.23725931176068987,-11.484851653468935,1.572050726351747e-30,2.168526524936473e-28,33vs27
Montipora_capitata_HIv3___RNAseq.g31299.t1,12.89217914251933,-4.441845107549528,1.1024583865779152,-4.029036525666273,5.6005916928969435e-5,4.263412680396842e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g24568.t1,295.26165092146294,2.5937915978726522,0.5514373562155699,4.7036922120645706,2.5549833020867496e-6,2.6570497927507004e-5,33vs27
Montipora_capitata_HIv3___TS.g46018.t3,793.0165810349938,1.5521456733198604,0.19977534103790845,7.76945575593002,7.882406949236625e-15,2.9423566344568816e-13,33vs27
Montipora_capitata_HIv3___RNAseq.g18281.t1,8.750411713986212,1.649887258541058,0.4583367029988242,3.5997275534472974,3.185507650183074e-4,0.0020275405627073495,33vs27
Montipora_capitata_HIv3___RNAseq.g11449.t1,10694.155896997367,1.5817777910829967,0.24046191461164643,6.578080331921242,4.765607551754811e-11,1.1062293274392551e-9,33vs27
Montipora_capitata_HIv3___RNAseq.g4607.t1,119.1503857244136,-2.500340883298739,0.4576172967473947,-5.463825124335128,4.659826066055207e-8,6.938284444010985e-7,33vs27
Montipora_capitata_HIv3___TS.g5013.t1,776.6181330556299,-1.766606090506851,0.15088744796916173,-11.708105043090852,1.158396596180772e-31,1.7937958130019927e-29,33vs27
Montipora_capitata_HIv3___TS.g3616.t2,578.4500798440772,-1.770698985766355,0.14346331744521582,-12.342520842950185,5.345559829140909e-35,1.0182867223733341e-32,33vs27
Montipora_capitata_HIv3___TS.g50787.t1,833.7201552833919,3.7529342566182287,0.21382270157873481,17.551617433083013,5.780998974391482e-69,4.784673702873943e-66,33vs27
Montipora_capitata_HIv3___TS.g11756.t1,19.248609662425128,-3.8390397119767745,0.902658708193372,-4.253035701234665,2.1089193869683623e-5,1.7661647985350536e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g11516.t1,95.89006190831839,-2.1389618786635443,0.5024121163641965,-4.257385140594459,2.0683186309606785e-5,1.737619313276801e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g2556.t1,35.67410898418392,-2.2732676762709962,0.3863260239719677,-5.884324470038672,3.996830593416534e-9,6.95663001473413e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g14663.t1,87.96680096722169,-2.9025155001297738,0.2875095773859809,-10.095369783919073,5.7912391979545204e-24,5.225613655237008e-22,33vs27
Montipora_capitata_HIv3___RNAseq.g21702.t1,195.53947700243066,-1.6391495814451,0.2976329830092081,-5.507284726553268,3.6441061304207196e-8,5.514869819820815e-7,33vs27
Montipora_capitata_HIv3___RNAseq.g10804.t1,108.33118905209865,-2.421346963915453,0.3343968313417986,-7.240938720021872,4.455897183517011e-13,1.3676527391147736e-11,33vs27
Montipora_capitata_HIv3___TS.g11355.t2,94.55427680681447,-1.655639433619007,0.4406762947020895,-3.7570421951974278,1.719335148687044e-4,0.001171040926185767,33vs27
Montipora_capitata_HIv3___TS.g10371.t1a,13629.226109648267,1.89482308794415,0.19067870269172832,9.937256029098984,2.8661334749224173e-23,2.4308457832186525e-21,33vs27
Montipora_capitata_HIv3___RNAseq.g47350.t1,208.11255259330792,-2.0470688384665245,0.3038035916957774,-6.738132446164154,1.6043529715459123e-11,3.9780661180831597e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g14948.t1,23.31757268939804,3.803758487837905,0.8400354949962117,4.528092575248929,5.951850694519764e-6,5.673404303807124e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g11924.t1,312.1064200261127,1.6260080625749438,0.2835658986489863,5.734145291524308,9.800529426664604e-9,1.6222917744745092e-7,33vs27
Montipora_capitata_HIv3___TS.g40377.t2a,108.17525422058395,-1.551506654120314,0.3489240093561297,-4.446545988575887,8.726199261169799e-6,8.00941623964044e-5,33vs27
Montipora_capitata_HIv3___TS.g28513.t1,12.339717635743362,-2.3890042131468014,0.7115635179429519,-3.3574012058025926,7.867885502955656e-4,0.00447076202277324,33vs27
Montipora_capitata_HIv3___TS.g44802.t1,195.60781691018386,-1.5846082680559834,0.22156301928303423,-7.151952853791616,8.555195490794898e-13,2.5195313149700507e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g15064.t1a,95.22658345618905,-3.1352312197140875,0.3746461039103351,-8.36851414438958,5.834930108100185e-17,2.7623272673495194e-15,33vs27
Montipora_capitata_HIv3___RNAseq.g18571.t1,89.18062869670838,-1.6523308676766988,0.360661702789534,-4.581387086282695,4.619019768692694e-6,4.5269788684427137e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g38154.t1,18.606442415387587,2.0358314035267018,0.5474178953561922,3.7189712298353585,2.000358317058337e-4,0.0013396372858826507,33vs27
Montipora_capitata_HIv3___RNAseq.g23509.t1,26166.268507087734,1.6697860176111694,0.2919102491495813,5.720203461426029,1.0639656816721004e-8,1.7527319349000517e-7,33vs27
Montipora_capitata_HIv3___RNAseq.18025_t,12829.220416463,1.534412142050892,0.18187050244770173,8.43683896728731,3.2603517129066876e-17,1.6035852830570967e-15,33vs27
Montipora_capitata_HIv3___RNAseq.22332_t,43.80340903426321,-3.2351299633490185,0.7341818677025962,-4.4064421986780955,1.0508233254653272e-5,9.481902803691272e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g44457.t1,3952.600058505635,1.9433016817874444,0.08140594850936715,23.87174054686967,6.022421712639035e-126,9.034385371672633e-123,33vs27
Montipora_capitata_HIv3___TS.g16247.t1,8.78071888074379,5.378959745353903,1.507657546985552,3.567759638857464,3.600465475242254e-4,0.002255765396417765,33vs27
Montipora_capitata_HIv3___RNAseq.g45331.t1,21.181844119922374,8.629259516218507,1.4586216681875424,5.916036834240282,3.297913853335192e-9,5.832369025388805e-8,33vs27
Montipora_capitata_HIv3___RNAseq.g9637.t1,74.03399917895229,-1.9535435644207197,0.4597983423030564,-4.2486964059847026,2.1501808246673697e-5,1.7950831357796943e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g10187.t1,981.8272358208479,1.8273787389428435,0.3802949233615979,4.805162064194338,1.5462620334489128e-6,1.689275435905362e-5,33vs27
Montipora_capitata_HIv3___TS.g46377.t1,44.89421923680498,1.5564777488307628,0.4788662417275635,3.250339266379679,0.0011526740679790456,0.006217187186434394,33vs27
Montipora_capitata_HIv3___RNAseq.g1009.t1,30.48368333559013,-1.8356481508919802,0.4927845962918745,-3.7250518070267207,1.9527511378682213e-4,0.0013103140288261966,33vs27
Montipora_capitata_HIv3___RNAseq.g34294.t1,67.88682400201135,2.9743209130694583,0.43701099414888483,6.806055117359679,1.0031129403824887e-11,2.5451074836216167e-10,33vs27
Montipora_capitata_HIv3___RNAseq.g12921.t1,6.570677560130975,5.232831091206564,1.2406163888668345,4.217928392825904,2.4655708698195157e-5,2.030141750168371e-4,33vs27
Montipora_capitata_HIv3___RNAseq.g34228.t1,14.412561708952717,3.7127701867057206,1.189354238957927,3.121668940246707,0.0017982903658871232,0.009063957446875836,33vs27
Montipora_capitata_HIv3___TS.g30787.t1,61.700289098513714,-1.6895936435942043,0.36650554833002835,-4.6100083649286825,4.026527693191424e-6,3.997367992455387e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g11984.t1,16758.045507031315,2.4302122679150364,0.2649689486039437,9.17168702491076,4.656733299608217e-20,3.04552895523696e-18,33vs27
Montipora_capitata_HIv3___TS.g24684.t2,266.17705531457324,-1.548339663783191,0.22070702458773075,-7.015361956310222,2.2935441637897013e-12,6.27704070915398e-11,33vs27
Montipora_capitata_HIv3___RNAseq.g40947.t1,151.32839051479402,-1.6469295117100342,0.262367787345674,-6.277178796877898,3.44771534952773e-10,6.977408416472561e-9,33vs27
Montipora_capitata_HIv3___RNAseq.g41492.t1,14.874386168277129,-3.974101515788217,1.2465961805956647,-3.1879622107371297,0.0014327926024757525,0.0074776882027882165,33vs27
Montipora_capitata_HIv3___RNAseq.g43363.t1,12.579907926996315,-3.6956288970363085,0.7413671486143629,-4.984883541095054,6.19991448909839e-7,7.316142948246782e-6,33vs27
Montipora_capitata_HIv3___RNAseq.g18885.t1,48.64320774168797,-1.777143064643791,0.37914326811186994,-4.687259972975249,2.7688714760695234e-6,2.855971343731014e-5,33vs27
Montipora_capitata_HIv3___RNAseq.g28322.t1,441.75575984418396,-1.832981324821609,0.17585471644844694,-10.423270764870049,1.9415892020374617e-25,1.9336939430416246e-23,33vs27
Montipora_capitata_HIv3___RNAseq.g43759.t1,57.56845451385144,1.727051920603653,0.464939933654335,3.7145699811787942,2.0354953548324062e-4,0.0013603799635761972,33vs27
