Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG1928_trimmed_clipped_R1_paired	0.01906105541213904	0.01445413696331504	0.00031574574408566877	0.0	0.0	0.006760890492094953	0.0	0.0	0.0	0.0015427808138087275	0.0	4.249415174236646e-05	0.0003296777162223354	0.00039365980135249817	0.00021396010289062272	0.00052400123325416	0.00011190171269727632	0.00011437839346396107	5.351667790405409e-05	3.429625323036409e-06	0.0	0.0009777178110853644	0.0006878773779430935	6.822983492814888e-05	0.0	0.0012158067754050872	0.0	0.0	0.0016827815251104065	0.0	0.0	0.0	1.3729676760389406e-05	0.0	9.485041449394008e-06	0.0	4.924332461184811e-06	0.0
ABLG1928_trimmed_clipped_R2_paired	0.017395089151707992	0.004974352600860669	0.0	0.003537522054239057	0.002861342407206054	0.004129898036041574	0.0	0.0	0.0	0.0	3.7968037936144785e-05	1.6016302802426956e-05	0.0	0.0	3.333301778076501e-06	0.0006883667677819802	0.000128532257497495	0.0	0.00045246120687736623	0.00046694152692460764	0.0	2.4304756367906932e-05	2.509673116749659e-05	4.317565583821218e-06	2.2264391970142205e-05	0.0	0.0	0.000160398597319127	0.0	1.5381707847429455e-05	0.0010152247949666733	0.0	0.0	0.0	5.799515392493803e-06	0.0002440399927978441	0.0007736043750677666	0.0
ABLG1929_trimmed_clipped_R1_paired	0.017918787129794486	0.015209036164034448	0.0002644301491111817	2.9398008167354626e-05	0.0	0.006071032055833879	0.0	0.0	0.0	0.001439675133765881	0.0	4.745646684824697e-05	0.00033801615613833166	0.0003824847382081207	0.0002482564475378319	0.0004633746625428091	0.00010391819825463983	7.007812500497714e-05	4.130076274031256e-05	0.0	0.0	0.000908942301520086	0.0005445601993874496	4.976930929754402e-05	0.0	0.001092960149096579	0.0	2.769960103987626e-06	0.001443376140895787	0.0	0.0	0.0	1.2535097096705423e-05	6.415484618971857e-06	9.85056787046188e-06	0.0	3.444910896862916e-06	0.0
ABLG1929_trimmed_clipped_R2_paired	0.018290262258508175	0.005082290841122083	0.0	0.0031872282813653454	0.0030675738875800686	0.0038923691248122505	0.0	0.0	0.0	2.021315663045709e-06	3.4752917793649276e-05	1.8604372337572202e-05	0.0	2.1156434399482223e-06	0.0	0.0006198111746343864	0.0001800958790438723	0.0	0.0004037643324307244	0.00040201647589451086	0.0	7.76371274821819e-06	1.6061799809260773e-05	0.0	8.597709558709946e-06	0.0	9.19603989094968e-06	0.0001299089708829954	0.0	1.0134561984568846e-05	0.0008226636874156856	0.0	0.0	0.0	0.0	0.0001993966826089062	0.0006369271683420714	2.1205471690271184e-05
ABLG1937_trimmed_clipped_R1_paired	0.01914444072318836	0.015066860225169221	0.0003307258661067355	2.757418835376581e-05	0.0	0.006945015530158569	0.0	0.0	0.0	0.001527113203297185	0.0	4.448943314789767e-05	0.000337242307051146	0.0004557400116886998	0.00023234791936121776	0.0005548000602933748	0.00014290855078239693	9.857181509939158e-05	3.3149317329174416e-05	6.422237313528467e-06	4.4279092537192885e-06	0.0008878055570938578	0.0006394034693651934	8.870042348538852e-05	0.0	0.0011475202602766322	0.0	0.0	0.001826304188991577	0.0	0.0	0.0	2.6519526609212337e-05	3.4130959056399125e-06	7.026144847067526e-06	0.0	3.734531012367124e-06	0.0
ABLG1937_trimmed_clipped_R2_paired	0.018603222705618584	0.005983713803939843	0.0	0.0036612872864202855	0.003482912700607898	0.004871899662252076	0.0	0.0	0.0	1.124586025826568e-05	4.343279108878473e-05	1.9024927201591685e-05	0.0	0.0	1.9511626714952477e-06	0.0007086974678991721	0.0001826452363463858	2.0901316607375207e-06	0.00047927223159297786	0.0005057731543845251	2.323223917385786e-06	4.83444550154967e-06	1.2577560153564966e-05	0.0	8.182780402404592e-06	0.0	1.4772163311819746e-05	0.00012904212156062805	0.0	9.943430498105544e-06	0.0010348291163645746	0.0	0.0	0.0	1.581184286475174e-05	0.00029923398150283093	0.0007504819938805614	0.0
ABLG1938_trimmed_clipped_R1_paired	0.018495009813670547	0.015116128158921797	0.0003192779465383446	4.791757793254979e-05	0.0	0.006378476749413148	0.0	0.0	0.0	0.0014169763804623898	0.0	4.1901354541865095e-05	0.00033704514562545945	0.0004161437263167302	0.0002582230896178858	0.00046432688079846914	9.504604242451388e-05	7.994636641592184e-05	3.210237948187116e-05	1.8357125054665225e-06	1.8910597540464993e-06	0.0009035817571019624	0.0006060985230667708	6.651976746102841e-05	0.0	0.0011663743869673442	0.0	4.704928857594107e-06	0.0015430510765894005	0.0	0.0	0.0	8.133723621927608e-06	1.113905156545446e-05	1.716287101192802e-05	0.0	0.0	0.0
ABLG1938_trimmed_clipped_R2_paired	0.018574695336349006	0.005520570606177854	0.0	0.0032326203234357255	0.003078402892344866	0.0043202673106852805	0.0	0.0	0.0	0.0	3.78941808295481e-05	2.492746108823324e-05	0.0	1.6936131240926255e-06	3.4222526985232537e-06	0.0006404434520714337	0.00017388243893470533	0.0	0.0004183430796327683	0.0004031523411909275	4.010563342576746e-06	1.247473242946412e-05	2.371350566929559e-05	2.236892108631623e-06	6.962106761354412e-06	0.0	4.99265081799591e-06	0.0001371332774778282	0.0	1.1096167963360231e-05	0.0008983141914441858	0.0	0.0	0.0	0.0	0.00023726836591039295	0.0006721591874603663	0.0
ABLG1944_trimmed_clipped_R1_paired	0.01730647065102383	0.01877937393223471	2.079823630956095e-05	8.327237101838363e-05	0.0	0.011298123073247901	0.0	0.0	0.00010440795780749137	0.0018114862031060922	0.0	7.58738997704941e-05	0.00029752188496605343	0.00035241428929921084	0.00017403637473355574	0.0006093159911405454	0.00013944325705262387	8.267091729904561e-05	7.978571996122789e-05	9.60515420258634e-06	0.0	0.000941460442777405	0.0006288711983640689	6.333421051214893e-05	0.0	0.0009667660631081683	0.0	0.0	0.0014613380624118632	0.0	0.0	6.2579891053416065e-06	1.9141244647948488e-05	6.503132819204323e-06	0.0	0.0	0.0	0.0
