Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
ABLG2293_trimmed_clipped_R2_paired	23.898195516106455	47.0	111.68470524223547	18.181818181818183	4142622.0
ABLG2308_trimmed_clipped_R1_paired	32.20854472207955	46.0	124.5430724152099	18.181818181818183	9445709.0
ABLG2308_trimmed_clipped_R2_paired	31.80784883164928	46.0	114.98552750248817	27.27272727272727	9445709.0
ABLG2317_trimmed_clipped_R1_paired	23.296168251099132	46.0	122.44643062336293	18.181818181818183	6448619.0
ABLG2317_trimmed_clipped_R2_paired	22.99631638953194	46.0	113.02117150974496	18.181818181818183	6448619.0
ABLG2334_trimmed_clipped_R1_paired	27.63002971675624	46.0	114.84508546105265	18.181818181818183	17623291.0
ABLG2334_trimmed_clipped_R2_paired	27.83003056119354	46.0	104.98380137966285	18.181818181818183	17623291.0
ABLG2335_trimmed_clipped_R1_paired	27.809086511142027	47.0	115.48901171108498	18.181818181818183	13529404.0
ABLG2335_trimmed_clipped_R2_paired	28.741213405862112	47.0	102.19748600899197	18.181818181818183	13529404.0
ABLG2336_trimmed_clipped_R1_paired	24.04184221667994	46.0	114.67353247313916	18.181818181818183	14991344.0
ABLG2336_trimmed_clipped_R2_paired	24.573066419614392	46.0	105.14351221611618	18.181818181818183	14991344.0
ABLG2340_trimmed_clipped_R1_paired	22.437270280131713	46.0	115.27960913458577	18.181818181818183	8865558.0
ABLG2340_trimmed_clipped_R2_paired	22.888275006557805	46.0	106.53010820074721	18.181818181818183	8865558.0
ABLG2351_trimmed_clipped_R1_paired	24.933014182131956	46.0	118.52493027388938	18.181818181818183	15246082.0
ABLG2351_trimmed_clipped_R2_paired	25.7119275122339	46.0	106.70411132512602	18.181818181818183	15246082.0
ABLG2504_trimmed_clipped_R1_paired	23.865210726291593	46.0	112.31384663692066	18.181818181818183	4611488.0
ABLG2504_trimmed_clipped_R2_paired	24.091648470846806	46.0	110.72148274049505	18.181818181818183	4611488.0
ABLG2505_trimmed_clipped_R1_paired	23.784857828757637	46.0	121.50598564256917	18.181818181818183	11046266.0
ABLG2505_trimmed_clipped_R2_paired	23.31823760250728	46.0	113.38507347188634	18.181818181818183	11046266.0
ABLG2507_trimmed_clipped_R1_paired	22.84410228257549	45.0	120.56751385974009	18.181818181818183	12947934.0
ABLG2507_trimmed_clipped_R2_paired	22.55328410159197	45.0	114.896862464699	18.181818181818183	12947934.0
ABLG2510_trimmed_clipped_R1_paired	18.931350309814135	46.0	119.80218262781518	18.181818181818183	7929066.0
ABLG2510_trimmed_clipped_R2_paired	20.366827481454308	46.0	118.0006838132007	18.181818181818183	7929066.0
ABLG2514_trimmed_clipped_R1_paired	30.77020301166057	52.0	127.6124772010526	9.090909090909092	10513095.0
ABLG2514_trimmed_clipped_R2_paired	29.926366662080525	52.0	120.85025304156387	18.181818181818183	10513095.0
ABLG2517_trimmed_clipped_R1_paired	21.69752885364298	46.0	118.0264939610896	18.181818181818183	17350067.0
ABLG2517_trimmed_clipped_R2_paired	22.123913827917164	46.0	110.28274265453845	18.181818181818183	17350067.0
ABLG2518_trimmed_clipped_R1_paired	21.97154637199371	46.0	113.05685220466266	18.181818181818183	7207724.0
ABLG2518_trimmed_clipped_R2_paired	22.065817890469276	46.0	109.75318158686432	18.181818181818183	7207724.0
ABLG2563_trimmed_clipped_R1_paired	22.932856983053412	46.0	119.23904623117043	18.181818181818183	7065947.0
ABLG2563_trimmed_clipped_R2_paired	23.00792287459774	46.0	114.75507500976161	18.181818181818183	7065947.0
ABLG2576_trimmed_clipped_R1_paired	18.394907140290357	45.0	118.01593559322205	18.181818181818183	13822893.0
ABLG2576_trimmed_clipped_R2_paired	19.15372538860032	45.0	111.8897643930254	18.181818181818183	13822893.0
ABLG2608_trimmed_clipped_R1_paired	23.321439735952822	49.0	122.09900389403573	18.181818181818183	19927398.0
ABLG2608_trimmed_clipped_R2_paired	23.66116034012866	49.0	111.1561556104816	18.181818181818183	19927398.0
ABLG2609_trimmed_clipped_R1_paired	23.534765495745674	46.0	117.56091642977132	18.181818181818183	23952561.0
ABLG2609_trimmed_clipped_R2_paired	23.872526206294893	46.0	111.06525273017779	18.181818181818183	23952561.0
ABLG2611_trimmed_clipped_R1_paired	23.377876480232615	46.0	119.64483978676688	27.27272727272727	16175911.0
ABLG2611_trimmed_clipped_R2_paired	24.598009178734657	45.0	118.42262534703609	27.27272727272727	16175911.0
ABLG2612_trimmed_clipped_R1_paired	22.18603898309746	46.0	119.1173018420808	18.181818181818183	20041629.0
ABLG2612_trimmed_clipped_R2_paired	22.64519574878146	46.0	110.96757733615367	18.181818181818183	20041629.0
ABLG2620_trimmed_clipped_R1_paired	28.75167084187916	45.0	129.74657208255007	18.181818181818183	19468526.0
ABLG2620_trimmed_clipped_R2_paired	27.66894042632522	44.0	122.17025361858417	18.181818181818183	19468526.0
ABLG2622_trimmed_clipped_R1_paired	22.72576335134346	45.0	124.20527283080601	18.181818181818183	16224909.0
ABLG2622_trimmed_clipped_R2_paired	23.148544250157173	45.0	114.57076924129436	9.090909090909092	16224909.0
ABLG2625_trimmed_clipped_R1_paired	19.171069466531407	46.0	115.17011210985106	18.181818181818183	8665697.0
ABLG2625_trimmed_clipped_R2_paired	19.40200386240022	46.0	110.05486206129756	18.181818181818183	8665697.0
ABLG2920_trimmed_clipped_R1_paired	33.148838658102605	50.0	125.35058923757695	9.090909090909092	26717831.0
ABLG2920_trimmed_clipped_R2_paired	31.954630483575755	50.0	115.28110665120983	18.181818181818183	26717831.0
ABLG2923_trimmed_clipped_R1_paired	21.879530990469505	47.0	115.6580347146561	18.181818181818183	7317889.0
ABLG2923_trimmed_clipped_R2_paired	22.07911327393269	47.0	110.80774045629826	18.181818181818183	7317889.0
ABLG2924_trimmed_clipped_R1_paired	28.23193790353325	46.0	127.41360997469651	18.181818181818183	17745382.0
ABLG2924_trimmed_clipped_R2_paired	27.414710328034175	46.0	114.12659710565825	18.181818181818183	17745382.0
ABLG2926_trimmed_clipped_R1_paired	23.31204767304483	48.0	118.77544951685627	18.181818181818183	4948424.0
ABLG2926_trimmed_clipped_R2_paired	23.640211016955817	48.0	107.25060908281101	18.181818181818183	4948424.0
ABLG2928_trimmed_clipped_R1_paired	24.709676076615366	46.0	117.13880017014586	18.181818181818183	7692224.0
ABLG2928_trimmed_clipped_R2_paired	25.01424225547359	46.0	110.56829260302352	18.181818181818183	7692224.0
ABLG2929_trimmed_clipped_R1_paired	28.67355957958138	46.0	115.19621407925732	18.181818181818183	8280522.0
ABLG2929_trimmed_clipped_R2_paired	28.451961620073362	46.0	109.36833583679869	18.181818181818183	8280522.0
ABLG2930_trimmed_clipped_R1_paired	33.75910972915331	50.0	120.6820453964806	18.181818181818183	12262933.0
ABLG2930_trimmed_clipped_R2_paired	32.84593530307379	50.0	113.5649251284338	18.181818181818183	12262933.0
ABLG2931_trimmed_clipped_R1_paired	31.048044253945093	48.0	115.61359507482125	18.181818181818183	6019680.0
ABLG2931_trimmed_clipped_R2_paired	31.029115169590384	48.0	109.92484218430215	18.181818181818183	6019680.0
ABLG2935_trimmed_clipped_R1_paired	27.965181008949372	47.0	116.41034303700833	18.181818181818183	18570387.0
ABLG2935_trimmed_clipped_R2_paired	27.788820713325563	47.0	105.24127337787844	18.181818181818183	18570387.0
ABLG2937_trimmed_clipped_R1_paired	25.25334626945437	47.0	113.96287220238102	18.181818181818183	11299162.0
ABLG2937_trimmed_clipped_R2_paired	25.31680230137495	47.0	108.75773964476303	18.181818181818183	11299162.0
GM100_trimmed_clipped_R1_paired	12.777932664289196	45.0	138.65014342084893	0.0	7021643.0
GM100_trimmed_clipped_R2_paired	13.339338550098674	45.0	135.11380669737838	0.0	7021643.0
GM101_trimmed_clipped_R1_paired	13.419351423358592	45.0	138.6557891155913	0.0	6805055.0
GM101_trimmed_clipped_R2_paired	14.041163714247787	45.0	137.31158131712382	0.0	6805055.0
GM102_trimmed_clipped_R1_paired	13.566270586396712	45.0	139.74321506993886	0.0	9729356.0
GM102_trimmed_clipped_R2_paired	13.581712182465651	45.0	134.38198078063954	0.0	9729356.0
GM103_trimmed_clipped_R1_paired	13.409415795814667	45.0	139.0112392067317	0.0	6672446.0
GM103_trimmed_clipped_R2_paired	13.600522839510305	45.0	134.79686819496177	0.0	6672446.0
GM104_trimmed_clipped_R1_paired	14.411695902608841	45.0	138.74979355922727	0.0	8920234.0
GM104_trimmed_clipped_R2_paired	14.70457358916076	45.0	135.89607234518735	0.0	8920234.0
GM105_trimmed_clipped_R1_paired	13.029940832144888	45.0	138.91767231890617	0.0	6541360.0
GM105_trimmed_clipped_R2_paired	13.53220460185274	45.0	137.25197420719851	0.0	6541360.0
GM106_trimmed_clipped_R1_paired	13.925376115417947	45.0	139.50311067552468	0.0	9664621.0
GM106_trimmed_clipped_R2_paired	14.34386176944787	45.0	135.72820744859007	0.0	9664621.0
GM107_trimmed_clipped_R1_paired	16.712165148274295	45.0	138.75471174242153	0.0	9627171.0
GM107_trimmed_clipped_R2_paired	17.065992181355924	45.0	134.4319323921846	0.0	9627171.0
GM108_trimmed_clipped_R1_paired	12.844840959363339	45.0	138.46763296470058	0.0	7884179.0
GM108_trimmed_clipped_R2_paired	13.414978642772283	45.0	135.33138935582258	0.0	7884179.0
GM109_trimmed_clipped_R1_paired	13.523587305481712	45.0	138.5737916924877	0.0	7040447.0
GM109_trimmed_clipped_R2_paired	13.917239940032658	45.0	136.171816221328	0.0	7040447.0
GM10_trimmed_clipped_R1_paired	12.76143629663082	45.0	138.78472702105228	0.0	6513451.0
GM10_trimmed_clipped_R2_paired	13.409842241716746	44.0	137.794233041747	0.0	6513451.0
GM110_trimmed_clipped_R1_paired	12.95918890669806	45.0	138.96605656198915	0.0	8071074.0
GM110_trimmed_clipped_R2_paired	13.176749335870724	45.0	135.60925336578504	0.0	8071074.0
GM111_trimmed_clipped_R1_paired	15.617317121279058	45.0	138.54939570593976	0.0	8748969.0
GM111_trimmed_clipped_R2_paired	16.102483197798705	45.0	137.0516648304503	0.0	8748969.0
GM112_trimmed_clipped_R1_paired	13.061923646776734	45.0	138.77212625795332	0.0	7645554.0
GM112_trimmed_clipped_R2_paired	13.58054148816393	45.0	136.13679675795893	0.0	7645554.0
GM113_trimmed_clipped_R1_paired	14.33851684532631	45.0	138.8115260380202	0.0	7792912.0
GM113_trimmed_clipped_R2_paired	14.792201558897133	45.0	134.8045354547825	0.0	7792912.0
GM114_trimmed_clipped_R1_paired	13.36848375229134	45.0	138.34500456917007	0.0	7089909.0
GM114_trimmed_clipped_R2_paired	13.822981961866688	45.0	133.95451422578202	0.0	7089909.0
GM115_trimmed_clipped_R1_paired	14.138944156325508	45.0	138.4457027277364	0.0	7405151.0
GM115_trimmed_clipped_R2_paired	14.431144744186085	45.0	133.90371094390918	0.0	7405151.0
GM116_trimmed_clipped_R1_paired	12.878586843054592	45.0	139.14476456068286	0.0	7960650.0
GM116_trimmed_clipped_R2_paired	13.164175987078252	45.0	135.69321387072662	0.0	7960650.0
GM117_trimmed_clipped_R1_paired	14.980092091843034	45.0	139.3279965276683	0.0	9609681.0
GM117_trimmed_clipped_R2_paired	15.339008096258056	45.0	135.71675365706727	0.0	9609681.0
GM118_trimmed_clipped_R1_paired	13.506227618207276	45.0	139.47545062950942	0.0	9319241.0
GM118_trimmed_clipped_R2_paired	13.963762996072177	45.0	134.479650005832	0.0	9319241.0
GM119_trimmed_clipped_R1_paired	14.798328273662435	45.0	138.87587141036983	0.0	10610529.0
GM119_trimmed_clipped_R2_paired	15.050215106542765	45.0	132.68902087728142	0.0	10610529.0
GM11_trimmed_clipped_R1_paired	13.582157711239859	44.0	139.5946832382631	0.0	8086125.0
GM11_trimmed_clipped_R2_paired	13.918278004102518	44.0	136.37557062251696	0.0	8086125.0
GM120_trimmed_clipped_R1_paired	14.719179719418264	45.0	139.51115456698466	0.0	9956460.0
GM120_trimmed_clipped_R2_paired	14.886566989863041	45.0	133.97478571701188	0.0	9956460.0
GM121_trimmed_clipped_R1_paired	16.2539914216444	45.0	139.7001423503635	0.0	10571803.0
GM121_trimmed_clipped_R2_paired	16.513971309631543	45.0	136.7335690042654	0.0	10571803.0
GM122_trimmed_clipped_R1_paired	14.01437116353273	45.0	140.72517458647948	0.0	9536105.0
GM122_trimmed_clipped_R2_paired	13.962345246067898	45.0	133.4939901563584	0.0	9536105.0
GM123_trimmed_clipped_R1_paired	13.057150891297965	45.0	140.29826052495807	0.0	8425473.0
GM123_trimmed_clipped_R2_paired	13.264274953687092	45.0	134.6999597530014	0.0	8425473.0
GM124_trimmed_clipped_R1_paired	13.309273023000841	45.0	140.32481924974235	0.0	10073153.0
GM124_trimmed_clipped_R2_paired	13.44076402939119	45.0	135.4603242897234	0.0	10073153.0
GM125_trimmed_clipped_R1_paired	13.706442867046817	45.0	140.17903358225578	0.0	9607812.0
GM125_trimmed_clipped_R2_paired	13.880916812131346	45.0	133.89700350090115	0.0	9607812.0
GM126_trimmed_clipped_R1_paired	12.244215268245256	45.0	140.17568429626814	0.0	8560583.0
GM126_trimmed_clipped_R2_paired	12.538465178812771	45.0	133.58081686726243	0.0	8560583.0
GM127_trimmed_clipped_R1_paired	15.223217574705842	45.0	138.66772061637954	0.0	8119932.0
GM127_trimmed_clipped_R2_paired	15.727133235102258	45.0	136.67951936050696	0.0	8119932.0
GM128_trimmed_clipped_R1_paired	15.37740829408905	45.0	140.22243711812158	0.0	9565872.0
GM128_trimmed_clipped_R2_paired	15.574599942009797	45.0	134.40390745349717	0.0	9565872.0
GM129_trimmed_clipped_R1_paired	14.522285685635964	45.0	140.6162547520143	0.0	9875549.0
GM129_trimmed_clipped_R2_paired	14.442078776002376	45.0	133.15901515956227	0.0	9875549.0
GM12_trimmed_clipped_R1_paired	12.817579401858112	45.0	139.47797472411963	0.0	7374936.0
GM12_trimmed_clipped_R2_paired	13.329235153327303	45.0	137.84673548353504	0.0	7374936.0
GM130_trimmed_clipped_R1_paired	12.39572725075432	45.0	140.17566688308048	0.0	8506851.0
GM130_trimmed_clipped_R2_paired	12.786985817608297	45.0	136.90625908458958	0.0	8506851.0
GM131_trimmed_clipped_R1_paired	13.504522702805914	45.0	140.37145042219709	0.0	9491657.0
GM131_trimmed_clipped_R2_paired	13.83005660310097	45.0	135.10520892189845	0.0	9491657.0
GM132_trimmed_clipped_R1_paired	12.485537817872967	45.0	140.21592848542153	0.0	8236866.0
GM132_trimmed_clipped_R2_paired	13.15231550409274	45.0	130.65371793106746	0.0	8236866.0
GM133_trimmed_clipped_R1_paired	12.966951525008753	45.0	140.59480247362367	0.0	7529197.0
GM133_trimmed_clipped_R2_paired	13.07520564200864	45.0	136.34124874139965	0.0	7529197.0
GM134_trimmed_clipped_R1_paired	11.356054472710852	45.0	140.32189477012605	0.0	7634467.0
GM134_trimmed_clipped_R2_paired	11.742944885502453	45.0	134.70184231590758	0.0	7634467.0
GM135_trimmed_clipped_R1_paired	14.715327156934194	45.0	138.35512343539045	0.0	8062315.0
GM135_trimmed_clipped_R2_paired	15.334014680172388	45.0	137.85943020087902	0.0	8062315.0
GM136_trimmed_clipped_R1_paired	12.090093077604038	45.0	140.3650346986486	0.0	9439993.0
GM136_trimmed_clipped_R2_paired	12.49188508678607	45.0	134.7544498179183	0.0	9439993.0
GM137_trimmed_clipped_R1_paired	14.059409952986684	45.0	140.26985939156341	0.0	10354144.0
GM137_trimmed_clipped_R2_paired	14.208503348514284	45.0	134.95103313224155	0.0	10354144.0
GM138_trimmed_clipped_R1_paired	12.661853771145275	45.0	140.0731078784381	0.0	8518097.0
GM138_trimmed_clipped_R2_paired	12.990547720079874	45.0	135.59620499743076	0.0	8518097.0
GM139_trimmed_clipped_R1_paired	13.709404614011234	45.0	140.10988243713746	0.0	9915206.0
GM139_trimmed_clipped_R2_paired	13.915274210133362	45.0	133.70609990352193	0.0	9915206.0
GM13_trimmed_clipped_R1_paired	13.99030649895144	45.0	138.82462778214244	0.0	6762639.0
GM13_trimmed_clipped_R2_paired	14.415660073856145	45.0	136.19868574974947	0.0	6762639.0
GM140_trimmed_clipped_R1_paired	13.910064364440956	45.0	140.48376427304282	0.0	9547894.0
GM140_trimmed_clipped_R2_paired	14.10386167175885	45.0	134.6738970918613	0.0	9547894.0
GM141_trimmed_clipped_R1_paired	12.389128265453408	45.0	140.21866901890508	0.0	8255399.0
GM141_trimmed_clipped_R2_paired	12.665268683429915	45.0	136.27431999349758	0.0	8255399.0
GM142_trimmed_clipped_R1_paired	12.521245017350566	45.0	140.55569705846855	0.0	7672398.0
GM142_trimmed_clipped_R2_paired	12.602705587968018	45.0	133.85345103317113	0.0	7672398.0
GM143_trimmed_clipped_R1_paired	13.307750995089847	45.0	140.30361001217082	0.0	7503188.0
GM143_trimmed_clipped_R2_paired	13.51967514099887	45.0	134.4033122987189	0.0	7503188.0
GM144_trimmed_clipped_R1_paired	12.066381758116506	45.0	140.3163520386968	0.0	7594631.0
