Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
ABLG1988_trimmed_clipped_R2_paired	ABLG1988_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15985773.0	0.0	1-150	45.0	76.08305043508093	115.90236487156423	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG1997_trimmed_clipped_R1_paired	ABLG1997_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19479961.0	0.0	1-150	52.0	72.58140011767192	119.69597618804268	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG1997_trimmed_clipped_R2_paired	ABLG1997_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19479961.0	0.0	1-150	52.0	72.37189959669412	114.08306520736875	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2005_trimmed_clipped_R1_paired	ABLG2005_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19769654.0	0.0	1-150	45.0	67.56320686610154	126.63477185791922	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2005_trimmed_clipped_R2_paired	ABLG2005_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19769654.0	0.0	1-150	45.0	69.10254813236592	115.6363283849075	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2013_trimmed_clipped_R1_paired	ABLG2013_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8127045.0	0.0	1-150	45.0	79.29435982278575	118.18152280441414	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2013_trimmed_clipped_R2_paired	ABLG2013_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8127045.0	0.0	1-150	45.0	79.2238651740445	111.03119596360055	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2018_trimmed_clipped_R1_paired	ABLG2018_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6082542.0	0.0	1-150	46.0	76.53575192476993	121.17766190517057	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2018_trimmed_clipped_R2_paired	ABLG2018_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6082542.0	0.0	1-150	46.0	76.39977121543647	110.76032142482535	pass	pass	warn	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2023_trimmed_clipped_R1_paired	ABLG2023_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14549493.0	0.0	1-150	46.0	72.93925105088957	127.5677397830976	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2023_trimmed_clipped_R2_paired	ABLG2023_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14549493.0	0.0	1-150	46.0	73.7946399710774	117.08343995216877	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2032_trimmed_clipped_R1_paired	ABLG2032_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6697857.0	0.0	1-150	46.0	76.2665302667387	114.70697747055513	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2032_trimmed_clipped_R2_paired	ABLG2032_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6697857.0	0.0	1-150	46.0	76.12893046656568	108.921020111358	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2077_trimmed_clipped_R1_paired	ABLG2077_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13831977.0	0.0	1-150	46.0	75.64767096700251	116.76281929907778	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2077_trimmed_clipped_R2_paired	ABLG2077_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13831977.0	0.0	1-150	46.0	75.7296163684421	109.21731195764713	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2082_trimmed_clipped_R1_paired	ABLG2082_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7404561.0	0.0	1-150	47.0	75.5341515920564	117.42633060893144	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2082_trimmed_clipped_R2_paired	ABLG2082_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7404561.0	0.0	1-150	47.0	75.49476622571454	107.34875031754078	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2091_trimmed_clipped_R1_paired	ABLG2091_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22150428.0	0.0	1-150	46.0	74.31124128387795	116.7660982442416	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2091_trimmed_clipped_R2_paired	ABLG2091_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22150428.0	0.0	1-150	46.0	74.0235955016919	106.32445007383153	pass	pass	warn	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2093_trimmed_clipped_R1_paired	ABLG2093_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13997893.0	0.0	1-150	46.0	78.24163871513508	119.32447469058378	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2093_trimmed_clipped_R2_paired	ABLG2093_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13997893.0	0.0	1-150	46.0	77.05930533008885	108.58671908693687	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2099_trimmed_clipped_R1_paired	ABLG2099_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14808844.0	0.0	1-150	46.0	78.10852277740655	113.95357409396709	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2099_trimmed_clipped_R2_paired	ABLG2099_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14808844.0	0.0	1-150	46.0	77.72353466350346	105.96122742598949	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2100_trimmed_clipped_R1_paired	ABLG2100_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23496059.0	0.0	1-150	46.0	75.25455989101582	117.25725369518352	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2100_trimmed_clipped_R2_paired	ABLG2100_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	23496059.0	0.0	1-150	46.0	74.8128461163165	109.6716054807319	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2103_trimmed_clipped_R1_paired	ABLG2103_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14967987.0	0.0	1-150	46.0	78.69998335401304	120.00637868004561	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2103_trimmed_clipped_R2_paired	ABLG2103_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	14967987.0	0.0	1-150	46.0	77.9749130357345	109.62499666788861	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2105_trimmed_clipped_R1_paired	ABLG2105_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18438234.0	0.0	1-150	46.0	75.89484124446867	110.38685288406688	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2105_trimmed_clipped_R2_paired	ABLG2105_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18438234.0	0.0	1-150	46.0	75.26322988456903	103.1456491982909	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2109_trimmed_clipped_R1_paired	ABLG2109_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22847029.0	0.0	1-150	46.0	75.93550191555484	114.14349222386858	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2109_trimmed_clipped_R2_paired	ABLG2109_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22847029.0	0.0	1-150	46.0	75.10564721330968	107.96402578208308	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2118_trimmed_clipped_R1_paired	ABLG2118_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20542894.0	0.0	1-150	46.0	76.55934273562788	115.3818897668459	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2118_trimmed_clipped_R2_paired	ABLG2118_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20542894.0	0.0	1-150	46.0	76.01836683053611	109.05082896304678	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2120_trimmed_clipped_R1_paired	ABLG2120_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15816418.0	0.0	1-150	46.0	77.17400117941794	114.35478962430052	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2120_trimmed_clipped_R2_paired	ABLG2120_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15816418.0	0.0	1-150	46.0	76.69868113102224	105.83770250634498	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2123_trimmed_clipped_R1_paired	ABLG2123_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12267565.0	0.0	1-150	46.0	78.90155542985522	122.56971998925623	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2123_trimmed_clipped_R2_paired	ABLG2123_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12267565.0	0.0	1-150	46.0	77.74682674919663	108.68145585533885	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2140_trimmed_clipped_R1_paired	ABLG2140_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15063644.0	0.0	1-150	46.0	72.6851545477244	116.05182444566533	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2140_trimmed_clipped_R2_paired	ABLG2140_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15063644.0	0.0	1-150	46.0	73.02303175336857	104.68336838018742	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2147_trimmed_clipped_R1_paired	ABLG2147_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18344647.0	0.0	1-150	47.0	67.23609216114224	113.40631264259268	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2147_trimmed_clipped_R2_paired	ABLG2147_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18344647.0	0.0	1-150	47.0	67.60612229052056	100.6871861311913	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2155_trimmed_clipped_R1_paired	ABLG2155_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12089223.0	0.0	1-150	47.0	68.57262138150037	111.28388185080216	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2155_trimmed_clipped_R2_paired	ABLG2155_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12089223.0	0.0	1-150	47.0	68.6629492730525	104.3801088787923	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2156_trimmed_clipped_R1_paired	ABLG2156_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19689273.0	0.0	1-150	46.0	74.76328316016497	110.40450858698541	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2156_trimmed_clipped_R2_paired	ABLG2156_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19689273.0	0.0	1-150	46.0	73.74859500046819	99.80843330274307	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2157_trimmed_clipped_R1_paired	ABLG2157_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17583031.0	0.0	1-150	46.0	72.18493606048567	111.7692876728705	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2157_trimmed_clipped_R2_paired	ABLG2157_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17583031.0	0.0	1-150	46.0	71.82977390533826	106.75544153906115	pass	pass	warn	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2162_trimmed_clipped_R1_paired	ABLG2162_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15760164.0	0.0	1-150	46.0	77.11891116376631	119.70149955292344	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2162_trimmed_clipped_R2_paired	ABLG2162_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15760164.0	0.0	1-150	46.0	77.04554848520286	110.84858609339345	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2163_trimmed_clipped_R1_paired	ABLG2163_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11495179.0	0.0	1-150	46.0	76.41625791677622	120.05877472634397	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2163_trimmed_clipped_R2_paired	ABLG2163_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11495179.0	0.0	1-150	46.0	75.99401132317705	113.32285151888456	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2171_trimmed_clipped_R1_paired	ABLG2171_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10674153.0	0.0	1-150	45.0	75.98822663260864	121.66789955137423	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2171_trimmed_clipped_R2_paired	ABLG2171_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10674153.0	0.0	1-150	45.0	75.26570406975003	116.32003298060278	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2172_trimmed_clipped_R1_paired	ABLG2172_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16290444.0	0.0	1-150	46.0	78.90797314065917	116.74288429462082	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2172_trimmed_clipped_R2_paired	ABLG2172_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	16290444.0	0.0	1-150	45.0	78.611423851972	110.83458363688553	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2179_trimmed_clipped_R1_paired	ABLG2179_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18954999.0	0.0	1-150	46.0	70.93475061555732	126.17862411915716	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2179_trimmed_clipped_R2_paired	ABLG2179_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18954999.0	0.0	1-150	46.0	71.93556218586022	113.8731992019625	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2181_trimmed_clipped_R1_paired	ABLG2181_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9102828.0	0.0	1-150	46.0	71.64909977736207	128.07243287470664	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2181_trimmed_clipped_R2_paired	ABLG2181_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9102828.0	0.0	1-150	45.0	72.72449277469362	117.75069110390749	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2182_trimmed_clipped_R1_paired	ABLG2182_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5955779.0	0.0	1-150	46.0	75.31082819053026	128.18895479499827	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2182_trimmed_clipped_R2_paired	ABLG2182_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5955779.0	0.0	1-150	45.0	76.22621478210611	120.14527033323432	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2185_trimmed_clipped_R1_paired	ABLG2185_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20030241.0	0.0	1-150	46.0	77.40949122011922	115.83442600615739	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2185_trimmed_clipped_R2_paired	ABLG2185_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20030241.0	0.0	1-150	46.0	76.9723055564719	109.59891985323591	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2186_trimmed_clipped_R1_paired	ABLG2186_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5136200.0	0.0	1-150	46.0	79.1165517717176	129.44544079280402	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2186_trimmed_clipped_R2_paired	ABLG2186_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5136200.0	0.0	1-150	46.0	79.75675526761759	116.09100366029361	pass	pass	warn	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2201_trimmed_clipped_R1_paired	ABLG2201_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18075280.0	0.0	1-150	45.0	71.45490101164779	131.84402443558275	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2201_trimmed_clipped_R2_paired	ABLG2201_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18075280.0	0.0	1-150	45.0	73.0674293009187	119.04521014335602	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
ABLG2239_trimmed_clipped_R1_paired	ABLG2239_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19402988.0	0.0	1-150	46.0	78.5126101784719	121.04265049280039	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2239_trimmed_clipped_R2_paired	ABLG2239_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19402988.0	0.0	1-150	46.0	77.84119740437428	110.91867041303124	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2244_trimmed_clipped_R1_paired	ABLG2244_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13458419.0	0.0	1-150	46.0	75.31116767009132	114.89267951904306	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2244_trimmed_clipped_R2_paired	ABLG2244_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13458419.0	0.0	1-150	45.0	75.33026940935753	110.04134036843406	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2279_trimmed_clipped_R1_paired	ABLG2279_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7252194.0	0.0	1-150	46.0	82.23384424539898	126.74554527912518	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2279_trimmed_clipped_R2_paired	ABLG2279_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7252194.0	0.0	1-150	46.0	81.13804161450602	112.85363587901813	pass	pass	pass	pass	warn	warn	pass	warn	pass	fail	pass
ABLG2282_trimmed_clipped_R1_paired	ABLG2282_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18771166.0	0.0	1-150	46.0	78.08629507356913	118.31904294064631	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2282_trimmed_clipped_R2_paired	ABLG2282_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18771166.0	0.0	1-150	46.0	77.4449892405982	110.01970298488651	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2293_trimmed_clipped_R1_paired	ABLG2293_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4142622.0	0.0	1-150	47.0	76.33242519867814	123.75406638597487	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2293_trimmed_clipped_R2_paired	ABLG2293_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4142622.0	0.0	1-150	47.0	76.10180448389355	111.68470524223547	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2308_trimmed_clipped_R1_paired	ABLG2308_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9445709.0	0.0	1-150	46.0	67.79145527792045	124.5430724152099	pass	pass	pass	pass	warn	fail	pass	warn	warn	fail	pass
ABLG2308_trimmed_clipped_R2_paired	ABLG2308_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9445709.0	0.0	1-150	46.0	68.19215116835072	114.98552750248817	pass	pass	pass	pass	fail	fail	pass	warn	warn	fail	pass
ABLG2317_trimmed_clipped_R1_paired	ABLG2317_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6448619.0	0.0	1-150	46.0	76.70383174890087	122.44643062336293	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
ABLG2317_trimmed_clipped_R2_paired	ABLG2317_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6448619.0	0.0	1-150	46.0	77.00368361046806	113.02117150974496	pass	pass	pass	pass	warn	fail	pass	warn	pass	fail	pass
