Sample	2	7	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
GM100_trimmed_clipped_R1_paired	16659.0	17202.0	17441.0	19350.0	27617.0	39834.0	40493.0	41412.0	42385.0	42553.0	42519.0	42599.0	42469.0	41855.0	42659.0	42407.0	42495.0	41922.0	42367.0	43237.0	42462.0	41758.0	42396.0	42091.0	43146.0	43159.0	44158.0	45192.0	44478.0	12815.0	5890514.0
GM100_trimmed_clipped_R2_paired	61548.0	55298.0	43707.0	40312.0	39902.0	40453.0	40803.0	40768.0	41509.0	42529.0	43862.0	44632.0	45346.0	46025.0	46566.0	47547.0	47635.0	48046.0	48169.0	48290.0	49568.0	48518.0	49824.0	49377.0	50262.0	51393.0	52650.0	53702.0	53950.0	16265.0	5633188.0
GM101_trimmed_clipped_R1_paired	14395.0	15489.0	15736.0	17781.0	26411.0	38173.0	39716.0	40872.0	41353.0	41886.0	41307.0	41767.0	41839.0	41724.0	41850.0	41943.0	41432.0	40869.0	41504.0	41487.0	41625.0	41767.0	40856.0	41496.0	42318.0	43477.0	43919.0	44991.0	43400.0	12768.0	5700904.0
GM101_trimmed_clipped_R2_paired	40868.0	39613.0	33422.0	31969.0	32111.0	32811.0	34026.0	34026.0	35743.0	36474.0	37617.0	38233.0	39555.0	39936.0	40579.0	41348.0	42292.0	42274.0	42707.0	43324.0	44332.0	43870.0	44880.0	45779.0	46087.0	46969.0	48248.0	49079.0	49378.0	14782.0	5612723.0
GM102_trimmed_clipped_R1_paired	21491.0	22062.0	22268.0	24073.0	34123.0	49213.0	49921.0	50831.0	51952.0	52341.0	52360.0	52778.0	52347.0	52823.0	52805.0	52780.0	52702.0	53391.0	53366.0	53710.0	53926.0	53781.0	54719.0	55732.0	56881.0	56929.0	58345.0	61198.0	60956.0	17204.0	8292349.0
GM102_trimmed_clipped_R2_paired	75574.0	73132.0	63796.0	60359.0	59426.0	59664.0	59204.0	58861.0	60753.0	62370.0	64083.0	65589.0	66583.0	67483.0	68518.0	70032.0	69885.0	71707.0	72916.0	73648.0	74564.0	75549.0	80893.0	80040.0	80688.0	81015.0	84027.0	87906.0	90007.0	27192.0	7643893.0
GM103_trimmed_clipped_R1_paired	15265.0	16372.0	16251.0	17252.0	24910.0	35915.0	36628.0	37433.0	38202.0	38951.0	39188.0	39530.0	39136.0	39006.0	39295.0	39630.0	39510.0	39268.0	39158.0	39786.0	39282.0	39458.0	39150.0	39554.0	40387.0	40552.0	40781.0	42130.0	42106.0	12100.0	5626260.0
GM103_trimmed_clipped_R2_paired	46814.0	48790.0	41455.0	39159.0	39000.0	39257.0	39466.0	40607.0	41764.0	43148.0	44472.0	45480.0	46070.0	46263.0	47426.0	48329.0	48075.0	48411.0	48788.0	49693.0	50565.0	49697.0	50878.0	51114.0	52059.0	52462.0	53504.0	55158.0	55718.0	16836.0	5291988.0
GM104_trimmed_clipped_R1_paired	20388.0	21800.0	21909.0	24031.0	34293.0	50013.0	51053.0	52048.0	53393.0	53498.0	54078.0	53983.0	53875.0	53380.0	53417.0	53757.0	53495.0	53395.0	53232.0	54165.0	52736.0	53377.0	53494.0	53332.0	54323.0	54429.0	55015.0	57174.0	56319.0	16094.0	7494739.0
GM104_trimmed_clipped_R2_paired	64841.0	61734.0	50345.0	48193.0	47619.0	48437.0	48827.0	49779.0	51780.0	53098.0	54490.0	55474.0	56402.0	57421.0	58124.0	59607.0	58953.0	59525.0	59895.0	61060.0	61393.0	61485.0	61622.0	62692.0	62630.0	63363.0	65366.0	67252.0	67372.0	20385.0	7221071.0
GM105_trimmed_clipped_R1_paired	13235.0	14125.0	14667.0	16146.0	24201.0	35394.0	36417.0	37618.0	38347.0	39013.0	38985.0	39152.0	39609.0	39313.0	39795.0	39805.0	39437.0	39155.0	39736.0	40429.0	40053.0	40288.0	39350.0	39934.0	40978.0	41875.0	42422.0	42902.0	41425.0	12119.0	5495435.0
GM105_trimmed_clipped_R2_paired	34531.0	34719.0	30723.0	29663.0	30808.0	31261.0	32477.0	33231.0	34931.0	35906.0	37572.0	38073.0	39766.0	40112.0	40524.0	41286.0	42632.0	42609.0	42566.0	43789.0	44654.0	44056.0	45252.0	45694.0	46895.0	47247.0	48351.0	48968.0	49654.0	14428.0	5368982.0
GM106_trimmed_clipped_R1_paired	20406.0	21523.0	22063.0	23813.0	34701.0	50412.0	51131.0	52081.0	53530.0	54536.0	54277.0	53896.0	53473.0	54467.0	54426.0	54315.0	54558.0	53850.0	54438.0	54687.0	54479.0	54421.0	55204.0	55510.0	57003.0	56430.0	57812.0	59512.0	59559.0	16750.0	8211360.0
GM106_trimmed_clipped_R2_paired	69754.0	66594.0	57542.0	54354.0	53559.0	53978.0	53565.0	53860.0	55818.0	57042.0	58528.0	60356.0	61043.0	61851.0	62632.0	63672.0	64196.0	65427.0	65597.0	65980.0	67048.0	68106.0	71379.0	70487.0	71488.0	71302.0	73192.0	76406.0	78416.0	23533.0	7787918.0
GM107_trimmed_clipped_R1_paired	21184.0	22456.0	22947.0	25223.0	37168.0	53079.0	54635.0	56092.0	56965.0	57785.0	57896.0	58423.0	57673.0	58007.0	58221.0	58358.0	58912.0	58302.0	58761.0	59406.0	58474.0	58107.0	58682.0	59268.0	60730.0	60233.0	61342.0	62932.0	62523.0	18186.0	8075204.0
GM107_trimmed_clipped_R2_paired	81766.0	77199.0	62250.0	58078.0	57848.0	57596.0	58305.0	58851.0	60668.0	61323.0	63446.0	64898.0	64819.0	66691.0	67622.0	69046.0	69434.0	69465.0	70558.0	71084.0	72236.0	71290.0	73523.0	73302.0	74162.0	74809.0	76683.0	80107.0	80066.0	24352.0	7615697.0
GM108_trimmed_clipped_R1_paired	18826.0	20034.0	20302.0	21947.0	31454.0	45870.0	46213.0	47520.0	47917.0	48342.0	48336.0	48742.0	48197.0	48539.0	48016.0	48378.0	48083.0	48084.0	48083.0	48862.0	47912.0	47951.0	48164.0	48256.0	49297.0	48844.0	49945.0	51930.0	50624.0	14876.0	6594640.0
GM108_trimmed_clipped_R2_paired	63207.0	59693.0	47854.0	44461.0	44151.0	44454.0	45116.0	45633.0	46937.0	47797.0	49316.0	49808.0	50562.0	51242.0	52390.0	53297.0	53368.0	54052.0	54348.0	55221.0	55115.0	55156.0	56473.0	56025.0	57309.0	57352.0	58704.0	60723.0	60376.0	18076.0	6335968.0
GM109_trimmed_clipped_R1_paired	16118.0	17197.0	17389.0	19142.0	27072.0	39698.0	40653.0	41202.0	42270.0	42706.0	43165.0	43499.0	42971.0	42872.0	43390.0	42984.0	43640.0	43032.0	43265.0	43585.0	43183.0	42885.0	43638.0	43534.0	44940.0	44740.0	45523.0	47354.0	46538.0	13310.0	5888953.0
GM109_trimmed_clipped_R2_paired	43808.0	43923.0	37191.0	35785.0	36464.0	37744.0	37985.0	38988.0	40687.0	41406.0	43255.0	44414.0	44778.0	45268.0	46288.0	47298.0	47187.0	48294.0	48494.0	49198.0	50115.0	49576.0	50611.0	50684.0	51870.0	52100.0	53645.0	54785.0	55172.0	16424.0	5697011.0
GM10_trimmed_clipped_R1_paired	13812.0	14775.0	14928.0	16919.0	24905.0	36102.0	37302.0	38355.0	38780.0	39276.0	39388.0	39594.0	39079.0	39378.0	39731.0	39500.0	38658.0	39123.0	38868.0	39947.0	39522.0	40019.0	38944.0	39684.0	40541.0	41884.0	41910.0	42543.0	41550.0	12175.0	5466260.0
GM10_trimmed_clipped_R2_paired	37124.0	35334.0	29989.0	29146.0	29312.0	30283.0	31133.0	31408.0	32794.0	33771.0	35001.0	35656.0	36881.0	36743.0	37973.0	38497.0	39411.0	39160.0	39318.0	40484.0	41452.0	41010.0	41600.0	42562.0	42823.0	43866.0	44897.0	45439.0	46279.0	13528.0	5410578.0
GM110_trimmed_clipped_R1_paired	16817.0	18325.0	18416.0	20221.0	29775.0	43188.0	44513.0	45564.0	47062.0	47529.0	48331.0	48508.0	48215.0	48191.0	48304.0	48848.0	48646.0	48375.0	48686.0	49207.0	48162.0	48488.0	49293.0	48759.0	50006.0	50081.0	51014.0	52356.0	51890.0	14995.0	6789311.0
GM110_trimmed_clipped_R2_paired	54740.0	54644.0	46083.0	44043.0	44371.0	45142.0	45506.0	46948.0	48364.0	49156.0	50615.0	51929.0	52557.0	53224.0	54543.0	55231.0	55232.0	56022.0	56690.0	57894.0	58253.0	57153.0	58654.0	58792.0	60027.0	60154.0	61500.0	63375.0	62745.0	18830.0	6488659.0
GM111_trimmed_clipped_R1_paired	17798.0	19035.0	19563.0	22016.0	33082.0	48479.0	51058.0	51971.0	54060.0	54721.0	54145.0	54834.0	54497.0	54854.0	55136.0	55528.0	54429.0	54791.0	54786.0	55507.0	55213.0	55437.0	54453.0	54861.0	55774.0	57495.0	57709.0	59024.0	57147.0	16715.0	7304854.0
GM111_trimmed_clipped_R2_paired	51203.0	48634.0	43135.0	40642.0	42413.0	42839.0	44206.0	45205.0	47372.0	48740.0	50803.0	51616.0	52481.0	53969.0	54440.0	55395.0	56550.0	56595.0	55988.0	57426.0	58856.0	58583.0	59197.0	60094.0	60827.0	62364.0	63281.0	64468.0	65182.0	19015.0	7177453.0
GM112_trimmed_clipped_R1_paired	17585.0	18567.0	18625.0	20700.0	29510.0	43109.0	43967.0	44395.0	45108.0	45634.0	46007.0	46056.0	45703.0	45530.0	46078.0	45412.0	46189.0	45144.0	45757.0	46372.0	45345.0	45731.0	45933.0	45801.0	46761.0	46745.0	47620.0	49475.0	48062.0	14120.0	6424517.0
GM112_trimmed_clipped_R2_paired	52786.0	50617.0	42442.0	40288.0	39962.0	41203.0	41748.0	41892.0	43484.0	44587.0	46077.0	47437.0	47754.0	48411.0	49525.0	50020.0	50567.0	50999.0	51123.0	52055.0	52176.0	51914.0	52910.0	52860.0	53507.0	54307.0	55232.0	57216.0	57120.0	17174.0	6208165.0
GM113_trimmed_clipped_R1_paired	17057.0	17783.0	18122.0	19760.0	28892.0	42014.0	43715.0	44806.0	45929.0	47022.0	47051.0	47587.0	47257.0	47207.0	47352.0	47909.0	47527.0	47353.0	47590.0	48453.0	47028.0	47164.0	47566.0	47606.0	48683.0	48940.0	49577.0	51275.0	50549.0	14565.0	6539573.0
GM113_trimmed_clipped_R2_paired	63639.0	60419.0	48347.0	45167.0	44877.0	46121.0	46034.0	46997.0	47818.0	49757.0	51315.0	52104.0	52253.0	53421.0	53723.0	55410.0	54869.0	55066.0	55709.0	56499.0	57035.0	56466.0	57187.0	56938.0	57925.0	58279.0	59334.0	60978.0	61530.0	18548.0	6209147.0
GM114_trimmed_clipped_R1_paired	16506.0	17690.0	17906.0	19528.0	28621.0	41060.0	42071.0	42881.0	44118.0	44028.0	44181.0	44474.0	44319.0	44267.0	44511.0	44317.0	44188.0	44016.0	44023.0	44532.0	43728.0	43657.0	44120.0	44151.0	44912.0	44990.0	45635.0	46485.0	46290.0	13384.0	5915320.0
GM114_trimmed_clipped_R2_paired	66194.0	59439.0	48362.0	43746.0	43955.0	43944.0	43890.0	44127.0	45898.0	46919.0	48518.0	49055.0	49229.0	50203.0	50646.0	51749.0	51442.0	52133.0	52348.0	52644.0	53685.0	52504.0	54051.0	54163.0	54833.0	55070.0	56384.0	57939.0	58394.0	17374.0	5581071.0
GM115_trimmed_clipped_R1_paired	16672.0	17718.0	17842.0	19936.0	29065.0	41740.0	43205.0	44043.0	45525.0	45698.0	46056.0	46442.0	46169.0	46403.0	46471.0	46342.0	46528.0	46098.0	46142.0	46800.0	45648.0	45692.0	46328.0	46704.0	47204.0	47307.0	48174.0	49352.0	48443.0	13843.0	6181563.0
GM115_trimmed_clipped_R2_paired	64540.0	61590.0	50530.0	46865.0	46933.0	46052.0	46536.0	46924.0	48097.0	49782.0	50577.0	51898.0	52165.0	52930.0	52972.0	54732.0	54561.0	54793.0	54878.0	56048.0	56549.0	55847.0	57058.0	56997.0	57790.0	58201.0	60312.0	61257.0	61540.0	18565.0	5817634.0
GM116_trimmed_clipped_R1_paired	17206.0	18098.0	18509.0	20160.0	29295.0	42600.0	43346.0	44633.0	45437.0	45973.0	46434.0	46710.0	46357.0	46531.0	46469.0	46571.0	46722.0	46700.0	46802.0	47072.0	46439.0	46024.0	46953.0	47222.0	47854.0	48072.0	48497.0	50492.0	49978.0	14384.0	6723111.0
GM116_trimmed_clipped_R2_paired	57656.0	54862.0	45637.0	43093.0	43338.0	44225.0	44575.0	45117.0	46661.0	47867.0	49285.0	50326.0	51300.0	52324.0	52487.0	53608.0	53427.0	54348.0	54549.0	55635.0	56016.0	55623.0	56649.0	57301.0	58353.0	58695.0	60103.0	62162.0	62272.0	18820.0	6414337.0
GM117_trimmed_clipped_R1_paired	22495.0	21316.0	22061.0	24156.0	35922.0	48700.0	50565.0	51367.0	53425.0	54149.0	56901.0	52445.0	57048.0	55577.0	56837.0	56735.0	55209.0	55473.0	55676.0	53581.0	53213.0	54470.0	54802.0	55825.0	58055.0	57277.0	57452.0	58658.0	55296.0	15358.0	8149638.0
