Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GM31_trimmed_clipped_R2_paired	GM31_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7281087.0	0.0	1-150	45.0	85.45046915035451	136.29785415282086	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM32_trimmed_clipped_R1_paired	GM32_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8215094.0	0.0	1-150	45.0	85.80385572080773	138.9479066216406	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM32_trimmed_clipped_R2_paired	GM32_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8215094.0	0.0	1-150	45.0	85.34900771056165	137.2682773928089	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM33_trimmed_clipped_R1_paired	GM33_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6888578.0	0.0	1-150	44.0	85.62583948273192	139.10967270748768	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM33_trimmed_clipped_R2_paired	GM33_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6888578.0	0.0	1-150	44.0	85.46694735303721	135.9458702507252	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM34_trimmed_clipped_R1_paired	GM34_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9050629.0	0.0	1-150	45.0	86.8528258721053	139.50681726098816	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GM34_trimmed_clipped_R2_paired	GM34_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9050629.0	0.0	1-150	45.0	86.28651409064558	137.19323463595734	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM35_trimmed_clipped_R1_paired	GM35_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602406.0	0.0	1-150	45.0	85.3267048489726	138.86906408313368	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM35_trimmed_clipped_R2_paired	GM35_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602406.0	0.0	1-150	45.0	85.15855192233253	135.83471272120957	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM36_trimmed_clipped_R1_paired	GM36_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7254892.0	0.0	1-150	45.0	86.47444152890243	139.05897799719142	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM36_trimmed_clipped_R2_paired	GM36_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7254892.0	0.0	1-150	44.0	85.8202218895758	138.37512122854483	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM37_trimmed_clipped_R1_paired	GM37_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8631809.0	0.0	1-150	45.0	85.33343341829284	139.30806949041622	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM37_trimmed_clipped_R2_paired	GM37_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8631809.0	0.0	1-150	45.0	84.78446310893243	136.8049301137224	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM38_trimmed_clipped_R1_paired	GM38_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9261719.0	0.0	1-150	45.0	85.18539353407466	138.6760849686759	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM38_trimmed_clipped_R2_paired	GM38_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9261719.0	0.0	1-150	45.0	84.7042849495433	136.9436874515411	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM39_trimmed_clipped_R1_paired	GM39_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8040097.0	0.0	1-150	45.0	84.68357633406085	138.29925920047978	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM39_trimmed_clipped_R2_paired	GM39_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8040097.0	0.0	1-150	45.0	84.04549021582818	137.09929768260258	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM3_trimmed_clipped_R1_paired	GM3_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7429344.0	0.0	1-150	45.0	85.50464542781877	138.6162215668032	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM3_trimmed_clipped_R2_paired	GM3_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7429344.0	0.0	1-150	45.0	84.99367801910712	135.7737201292604	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM40_trimmed_clipped_R1_paired	GM40_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8621327.0	0.0	1-150	45.0	85.2939695044069	138.40226742356484	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM40_trimmed_clipped_R2_paired	GM40_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8621327.0	0.0	1-150	45.0	84.66503304361834	137.452172617974	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM41_trimmed_clipped_R1_paired	GM41_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8397647.0	0.0	1-150	45.0	84.5199088722504	137.98209165019676	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM41_trimmed_clipped_R2_paired	GM41_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8397647.0	0.0	1-150	45.0	83.81129786256162	137.2604425977896	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM42_trimmed_clipped_R1_paired	GM42_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8120370.0	0.0	1-150	45.0	86.36174210081347	138.23546254665735	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM42_trimmed_clipped_R2_paired	GM42_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8120370.0	0.0	1-150	45.0	85.91169341316842	135.19056656285366	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
GM43_trimmed_clipped_R1_paired	GM43_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6854160.0	0.0	1-150	45.0	86.8797511137614	138.66623729238884	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM43_trimmed_clipped_R2_paired	GM43_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6854160.0	0.0	1-150	45.0	86.55691047200591	136.21881382984932	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM44_trimmed_clipped_R1_paired	GM44_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7340028.0	0.0	1-150	45.0	85.4983866012732	138.4908456752481	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM44_trimmed_clipped_R2_paired	GM44_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7340028.0	0.0	1-150	45.0	85.00972100274532	133.40315908876642	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
GM45_trimmed_clipped_R1_paired	GM45_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8072178.0	0.0	1-150	45.0	87.32308517112915	139.29644428058944	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM45_trimmed_clipped_R2_paired	GM45_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8072178.0	0.0	1-150	45.0	86.83883836845352	135.83080452388438	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM46_trimmed_clipped_R1_paired	GM46_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9620592.0	0.0	1-150	45.0	85.38692078153652	139.3023036420212	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM46_trimmed_clipped_R2_paired	GM46_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9620592.0	0.0	1-150	45.0	85.16184892635776	134.91548357938888	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM47_trimmed_clipped_R1_paired	GM47_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7669072.0	0.0	1-150	45.0	85.98481073863272	138.54755034246648	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM47_trimmed_clipped_R2_paired	GM47_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7669072.0	0.0	1-150	45.0	85.33118363805602	138.05315180246058	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM48_trimmed_clipped_R1_paired	GM48_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7441707.0	0.0	1-150	45.0	86.8880962960924	138.92879886294907	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM48_trimmed_clipped_R2_paired	GM48_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7441707.0	0.0	1-150	45.0	86.39661725842561	135.91620484386178	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM49_trimmed_clipped_R1_paired	GM49_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7638656.0	0.0	1-150	45.0	85.01320776099796	138.66058348484341	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM49_trimmed_clipped_R2_paired	GM49_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7638656.0	0.0	1-150	45.0	84.54236840949532	136.09749228136468	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM4_trimmed_clipped_R1_paired	GM4_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6690321.0	0.0	1-150	44.0	87.03297268130979	139.331175888272	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM4_trimmed_clipped_R2_paired	GM4_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6690321.0	0.0	1-150	44.0	86.61633345013871	137.69076252096124	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM50_trimmed_clipped_R1_paired	GM50_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7831277.0	0.0	1-150	45.0	85.0774709680691	138.1620435594348	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM50_trimmed_clipped_R2_paired	GM50_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7831277.0	0.0	1-150	45.0	84.5969398174317	135.57879538675493	pass	pass	pass	pass	warn	warn	pass	warn	pass	warn	pass
GM51_trimmed_clipped_R1_paired	GM51_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8035522.0	0.0	1-150	45.0	86.08706579020455	138.45671805764454	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM51_trimmed_clipped_R2_paired	GM51_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8035522.0	0.0	1-150	45.0	85.33433377759151	137.3613763984468	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM52_trimmed_clipped_R1_paired	GM52_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7337114.0	0.0	1-150	45.0	86.28970550049812	138.85599296944275	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM52_trimmed_clipped_R2_paired	GM52_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7337114.0	0.0	1-150	45.0	85.95030437827388	134.53917548507494	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM53_trimmed_clipped_R1_paired	GM53_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7622224.0	0.0	1-150	45.0	85.32821055045464	138.6817276689848	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM53_trimmed_clipped_R2_paired	GM53_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7622224.0	0.0	1-150	45.0	85.05360720518054	136.70300649784105	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM54_trimmed_clipped_R1_paired	GM54_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7009304.0	0.0	1-150	45.0	86.5196771999531	139.12388648002712	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM54_trimmed_clipped_R2_paired	GM54_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7009304.0	0.0	1-150	45.0	86.15181816988782	136.2631338289793	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM55_trimmed_clipped_R1_paired	GM55_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7786065.0	0.0	1-150	45.0	84.9094521237272	138.77617461451965	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM55_trimmed_clipped_R2_paired	GM55_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7786065.0	0.0	1-150	45.0	84.41095995184133	137.20371471340144	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM56_trimmed_clipped_R1_paired	GM56_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6985233.0	0.0	1-150	45.0	86.68284389178781	139.20844759222777	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM56_trimmed_clipped_R2_paired	GM56_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6985233.0	0.0	1-150	45.0	86.43045720898812	134.7661408001709	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM57_trimmed_clipped_R1_paired	GM57_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7569353.0	0.0	1-150	45.0	86.28998092188756	138.50066921175429	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM57_trimmed_clipped_R2_paired	GM57_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7569353.0	0.0	1-150	45.0	85.957209972777	134.7742059327924	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM58_trimmed_clipped_R1_paired	GM58_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7730539.0	0.0	1-150	45.0	87.03855148937379	138.81830568347175	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM58_trimmed_clipped_R2_paired	GM58_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7730539.0	0.0	1-150	45.0	86.46921659794332	135.5112798732404	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM59_trimmed_clipped_R1_paired	GM59_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9347327.0	0.0	1-150	45.0	85.94927703719759	138.63574292415362	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM59_trimmed_clipped_R2_paired	GM59_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9347327.0	0.0	1-150	45.0	85.48866801523319	135.38929985010688	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM5_trimmed_clipped_R1_paired	GM5_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6502563.0	0.0	1-150	45.0	86.23171508283106	138.82820927686512	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM5_trimmed_clipped_R2_paired	GM5_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6502563.0	0.0	1-150	44.0	85.81853571724038	136.3024399763601	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM60_trimmed_clipped_R1_paired	GM60_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9005701.0	0.0	1-150	45.0	85.92255301585921	139.72197156001516	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GM60_trimmed_clipped_R2_paired	GM60_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9005701.0	0.0	1-150	45.0	85.59542292409786	136.39538754395687	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM61_trimmed_clipped_R1_paired	GM61_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9010778.0	0.0	1-150	45.0	85.88835565694781	139.37990781706085	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM61_trimmed_clipped_R2_paired	GM61_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9010778.0	0.0	1-150	45.0	85.55585935430389	136.5876372717206	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM62_trimmed_clipped_R1_paired	GM62_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7505722.0	0.0	1-150	45.0	86.4508169695012	139.04372091052667	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM62_trimmed_clipped_R2_paired	GM62_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7505722.0	0.0	1-150	45.0	86.30695658060046	133.77212332138066	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM63_trimmed_clipped_R1_paired	GM63_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7958930.0	0.0	1-150	45.0	84.17346227692937	138.6665158507488	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM63_trimmed_clipped_R2_paired	GM63_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7958930.0	0.0	1-150	45.0	83.78234889591802	135.7962973666058	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM64_trimmed_clipped_R1_paired	GM64_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9232624.0	0.0	1-150	45.0	85.72314649447827	139.68899773238897	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GM64_trimmed_clipped_R2_paired	GM64_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9232624.0	0.0	1-150	45.0	85.53270638891152	134.9205041816931	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM65_trimmed_clipped_R1_paired	GM65_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7080839.0	0.0	1-150	45.0	86.53600207545324	138.712174079936	pass	pass	warn	pass	pass	warn	pass	warn	pass	pass	pass
GM65_trimmed_clipped_R2_paired	GM65_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7080839.0	0.0	1-150	45.0	85.99513358903262	133.907242347976	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM66_trimmed_clipped_R1_paired	GM66_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9127805.0	0.0	1-150	45.0	86.2859814118092	138.99086527374325	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM66_trimmed_clipped_R2_paired	GM66_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9127805.0	0.0	1-150	45.0	85.92152691817986	136.21276024192017	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM67_trimmed_clipped_R1_paired	GM67_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8994309.0	0.0	1-150	45.0	85.81681064076781	138.7306186612001	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM67_trimmed_clipped_R2_paired	GM67_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8994309.0	0.0	1-150	45.0	85.40989026758024	135.5196615993513	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM68_trimmed_clipped_R1_paired	GM68_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7844699.0	0.0	1-150	45.0	87.17358816563188	138.67319740374998	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM68_trimmed_clipped_R2_paired	GM68_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7844699.0	0.0	1-150	45.0	86.72600970915329	135.90664345438876	pass	pass	pass	pass	pass	warn	pass	warn	pass	warn	pass
GM69_trimmed_clipped_R1_paired	GM69_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9581024.0	0.0	1-150	45.0	83.94125206040836	138.19307779627732	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM69_trimmed_clipped_R2_paired	GM69_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9581024.0	0.0	1-150	45.0	83.51491430842943	135.47079414475948	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM6_trimmed_clipped_R1_paired	GM6_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8399998.0	0.0	1-150	44.0	86.85510431095177	139.8289438878438	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM6_trimmed_clipped_R2_paired	GM6_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8399998.0	0.0	1-150	44.0	86.48708445842746	137.98391761521847	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM70_trimmed_clipped_R1_paired	GM70_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8350531.0	0.0	1-150	45.0	87.23994609962392	139.45826953998494	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM70_trimmed_clipped_R2_paired	GM70_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8350531.0	0.0	1-150	45.0	86.90167601434064	136.99396864702376	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM71_trimmed_clipped_R1_paired	GM71_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9059836.0	0.0	1-150	45.0	86.33042191217093	138.6252364833094	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM71_trimmed_clipped_R2_paired	GM71_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9059836.0	0.0	1-150	45.0	85.82775908164993	134.2584553406927	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM72_trimmed_clipped_R1_paired	GM72_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7130332.0	0.0	1-150	45.0	86.39165293985236	138.56246946145004	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM72_trimmed_clipped_R2_paired	GM72_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7130332.0	0.0	1-150	45.0	86.03798232042394	134.90304771222435	pass	pass	pass	pass	warn	warn	pass	warn	pass	pass	pass
GM73_trimmed_clipped_R1_paired	GM73_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8144509.0	0.0	1-150	44.0	84.99881881620232	139.00285063224806	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GM73_trimmed_clipped_R2_paired	GM73_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8144509.0	0.0	1-150	44.0	84.5701056110552	135.87763534916593	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM74_trimmed_clipped_R1_paired	GM74_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9652500.0	0.0	1-150	45.0	86.05077380005748	139.43920248640248	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GM74_trimmed_clipped_R2_paired	GM74_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9652500.0	0.0	1-150	45.0	85.71420648437113	135.1908428904429	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM75_trimmed_clipped_R1_paired	GM75_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7426860.0	0.0	1-150	45.0	85.91688270660718	139.01109203620373	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM75_trimmed_clipped_R2_paired	GM75_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7426860.0	0.0	1-150	45.0	85.67593221242208	135.17553434425855	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM76_trimmed_clipped_R1_paired	GM76_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8725081.0	0.0	1-150	45.0	86.30336506406972	139.25882132211723	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM76_trimmed_clipped_R2_paired	GM76_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8725081.0	0.0	1-150	45.0	85.66395964527335	135.95797471679631	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM77_trimmed_clipped_R1_paired	GM77_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9377706.0	0.0	1-150	45.0	85.55015506703396	138.71968496346548	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM77_trimmed_clipped_R2_paired	GM77_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9377706.0	0.0	1-150	45.0	85.06402910705974	135.70750703850175	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM78_trimmed_clipped_R1_paired	GM78_trimmed_clipped_R1_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7818489.0	0.0	1-150	45.0	86.04792580486024	139.3582143557406	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
GM78_trimmed_clipped_R2_paired	GM78_trimmed_clipped_R2_paired.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7818489.0	0.0	1-150	45.0	85.99716264988004	134.72155246365378	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
