Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GM155_R1	GM155_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7502301.0	0.0	150.0	45.0	85.83099476955385	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	pass
GM155_R2	GM155_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7502301.0	0.0	150.0	46.0	86.58601915356584	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM156_R1	GM156_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9289178.0	0.0	150.0	45.0	85.90184619389709	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM156_R2	GM156_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9289178.0	0.0	150.0	45.0	86.68158775455557	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM15_R1	GM15_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8294646.0	0.0	150.0	45.0	84.32073711050695	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM15_R2	GM15_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8294646.0	0.0	150.0	45.0	84.8603934715842	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM160_R1	GM160_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7381627.0	0.0	150.0	46.0	84.44513718173701	150.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	pass	pass
GM160_R2	GM160_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7381627.0	0.0	150.0	47.0	85.1983106499708	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM16_R1	GM16_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7923266.0	0.0	150.0	45.0	85.51863133856527	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM16_R2	GM16_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7923266.0	0.0	150.0	45.0	85.68836339241066	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM17_R1	GM17_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6941965.0	0.0	150.0	45.0	85.33652788043639	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM17_R2	GM17_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6941965.0	0.0	150.0	45.0	85.88475451889059	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM18_R1	GM18_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7540476.0	0.0	150.0	45.0	86.07938951228601	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM18_R2	GM18_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7540476.0	0.0	150.0	45.0	86.59162876562876	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM19_R1	GM19_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	10081790.0	0.0	150.0	45.0	83.45033271301874	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM19_R2	GM19_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	10081790.0	0.0	150.0	45.0	83.55226731680743	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM1_R1	GM1_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8346853.0	0.0	150.0	45.0	85.05354748776185	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM1_R2	GM1_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8346853.0	0.0	150.0	45.0	85.75799205794117	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM20_R1	GM20_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7299183.0	0.0	150.0	45.0	86.81739285222064	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM20_R2	GM20_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7299183.0	0.0	150.0	45.0	87.26876624793792	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM21_R1	GM21_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7425474.0	0.0	150.0	45.0	85.3599192126104	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM21_R2	GM21_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7425474.0	0.0	150.0	45.0	85.7817119660628	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM22_R1	GM22_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6734450.0	0.0	150.0	45.0	85.92697586622182	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM22_R2	GM22_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6734450.0	0.0	150.0	45.0	86.42860715192718	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM23_R1	GM23_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6957880.0	0.0	150.0	45.0	85.3429804916991	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM23_R2	GM23_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6957880.0	0.0	150.0	45.0	85.67062479505283	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM24_R1	GM24_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8476188.0	0.0	150.0	45.0	84.76106464611937	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM24_R2	GM24_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8476188.0	0.0	150.0	45.0	85.08147809413671	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM25_R1	GM25_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7702190.0	0.0	150.0	45.0	85.87172136461618	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM25_R2	GM25_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7702190.0	0.0	150.0	45.0	86.26097482306955	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM26_R1	GM26_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8990373.0	0.0	150.0	45.0	84.36506957527381	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM26_R2	GM26_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8990373.0	0.0	150.0	45.0	84.66009511335166	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM27_R1	GM27_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7402717.0	0.0	150.0	45.0	86.1128377317812	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM27_R2	GM27_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7402717.0	0.0	150.0	46.0	86.43893830359396	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM28_R1	GM28_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9145460.0	0.0	150.0	45.0	85.84127163569373	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM28_R2	GM28_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9145460.0	0.0	150.0	45.0	86.2522348092789	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM29_R1	GM29_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7422582.0	0.0	150.0	45.0	85.30002965006973	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM29_R2	GM29_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7422582.0	0.0	150.0	45.0	85.42650654285413	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM2_R1	GM2_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6754180.0	0.0	150.0	45.0	85.95043081053487	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM2_R2	GM2_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6754180.0	0.0	150.0	45.0	86.48106904398567	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM30_R1	GM30_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7992232.0	0.0	150.0	45.0	85.54792786283637	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM30_R2	GM30_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7992232.0	0.0	150.0	45.0	85.70575237256337	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM31_R1	GM31_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7339833.0	0.0	150.0	45.0	85.24378376037608	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM31_R2	GM31_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7339833.0	0.0	150.0	46.0	85.49211550899686	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM32_R1	GM32_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8259225.0	0.0	150.0	45.0	85.1202351812055	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM32_R2	GM32_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8259225.0	0.0	150.0	45.0	85.39183796579552	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM33_R1	GM33_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6934337.0	0.0	150.0	45.0	84.92385435300783	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM33_R2	GM33_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6934337.0	0.0	150.0	45.0	85.7073042240289	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM34_R1	GM34_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9111712.0	0.0	150.0	45.0	86.14940492994478	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM34_R2	GM34_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9111712.0	0.0	150.0	45.0	86.46675853402989	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM35_R1	GM35_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7650871.0	0.0	150.0	45.0	84.55411786887987	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM35_R2	GM35_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7650871.0	0.0	150.0	45.0	85.22873104172552	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM36_R1	GM36_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7304035.0	0.0	150.0	45.0	85.82980248808897	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM36_R2	GM36_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7304035.0	0.0	150.0	45.0	85.86736704516956	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM37_R1	GM37_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8684454.0	0.0	150.0	45.0	84.50967085310299	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM37_R2	GM37_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8684454.0	0.0	150.0	45.0	84.85118539074028	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM38_R1	GM38_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9326677.0	0.0	150.0	45.0	84.31457578727584	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM38_R2	GM38_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9326677.0	0.0	150.0	46.0	84.870642998135	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM39_R1	GM39_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8091668.0	0.0	150.0	46.0	83.81849607184945	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM39_R2	GM39_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8091668.0	0.0	150.0	46.0	84.05499418475888	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM3_R1	GM3_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7494414.0	0.0	150.0	45.0	84.74953312282845	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
GM3_R2	GM3_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7494414.0	0.0	150.0	45.0	85.11427467956699	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
GM40_R1	GM40_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8679597.0	0.0	150.0	45.0	84.39052475285634	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM40_R2	GM40_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8679597.0	0.0	150.0	46.0	84.63115265306229	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM41_R1	GM41_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8454537.0	0.0	150.0	46.0	83.66672977106147	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM41_R2	GM41_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8454537.0	0.0	150.0	46.0	83.75964465126845	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM42_R1	GM42_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8209107.0	0.0	150.0	46.0	85.56529333200953	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM42_R2	GM42_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8209107.0	0.0	150.0	46.0	86.15049914292739	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM43_R1	GM43_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6907907.0	0.0	150.0	45.0	86.19364680892086	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM43_R2	GM43_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6907907.0	0.0	150.0	46.0	86.67012920643498	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM44_R1	GM44_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7428847.0	0.0	150.0	45.0	84.77394292534184	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM44_R2	GM44_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7428847.0	0.0	150.0	46.0	85.46487533022685	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM45_R1	GM45_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8148713.0	0.0	150.0	46.0	86.60115324979728	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM45_R2	GM45_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8148713.0	0.0	150.0	46.0	87.11085061212509	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM46_R1	GM46_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9697200.0	0.0	150.0	46.0	84.61056770123061	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM46_R2	GM46_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9697200.0	0.0	150.0	46.0	85.46856595429499	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM47_R1	GM47_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7717872.0	0.0	150.0	45.0	85.30143023682622	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM47_R2	GM47_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7717872.0	0.0	150.0	45.0	85.3200014633126	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM48_R1	GM48_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7505736.0	0.0	150.0	46.0	86.1446139629337	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM48_R2	GM48_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7505736.0	0.0	150.0	46.0	86.71091517314544	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM49_R1	GM49_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7698546.0	0.0	150.0	45.0	84.2090199645976	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM49_R2	GM49_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7698546.0	0.0	150.0	46.0	84.60239368613345	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
GM4_R1	GM4_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6721094.0	0.0	150.0	45.0	86.33522345675816	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM4_R2	GM4_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6721094.0	0.0	150.0	45.0	86.62949581985141	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM50_R1	GM50_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7900866.0	0.0	150.0	45.0	84.39875563037599	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM50_R2	GM50_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7900866.0	0.0	150.0	45.0	84.72663493546351	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM51_R1	GM51_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8086810.0	0.0	150.0	45.0	85.42080889511516	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM51_R2	GM51_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8086810.0	0.0	150.0	46.0	85.46451163108192	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM52_R1	GM52_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7415882.0	0.0	150.0	46.0	85.54529930747614	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM52_R2	GM52_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7415882.0	0.0	150.0	46.0	86.31268802020568	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM53_R1	GM53_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7668486.0	0.0	150.0	45.0	84.52056008789229	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM53_R2	GM53_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7668486.0	0.0	150.0	46.0	85.12172501671765	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM54_R1	GM54_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7071429.0	0.0	150.0	45.0	85.76640130621217	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM54_R2	GM54_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7071429.0	0.0	150.0	46.0	86.24426922675428	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM55_R1	GM55_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7838679.0	0.0	150.0	45.0	84.15701748638827	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM55_R2	GM55_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7838679.0	0.0	150.0	46.0	84.57550684111484	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM56_R1	GM56_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7053734.0	0.0	150.0	45.0	85.83201969566451	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM56_R2	GM56_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7053734.0	0.0	150.0	46.0	86.77479396367566	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM57_R1	GM57_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7654291.0	0.0	150.0	46.0	85.43494449243427	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM57_R2	GM57_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7654291.0	0.0	150.0	46.0	86.15154537857764	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM58_R1	GM58_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7811682.0	0.0	150.0	46.0	86.27354373715043	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM58_R2	GM58_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7811682.0	0.0	150.0	46.0	86.67916907827103	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM59_R1	GM59_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9428460.0	0.0	150.0	45.0	85.26412181735323	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM59_R2	GM59_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9428460.0	0.0	150.0	46.0	85.7148801626279	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM5_R1	GM5_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	6551757.0	0.0	150.0	45.0	85.54359778200791	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM5_R2	GM5_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	6551757.0	0.0	150.0	45.0	85.85815946376304	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM60_R1	GM60_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9078351.0	0.0	150.0	45.0	84.98458441955806	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM60_R2	GM60_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9078351.0	0.0	150.0	46.0	85.79181371610848	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM61_R1	GM61_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9074780.0	0.0	150.0	46.0	85.16872914167658	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM61_R2	GM61_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9074780.0	0.0	150.0	46.0	85.6842715583036	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM62_R1	GM62_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7583633.0	0.0	150.0	45.0	85.66661216700294	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM62_R2	GM62_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7583633.0	0.0	150.0	46.0	86.80244738877171	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM63_R1	GM63_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8022369.0	0.0	150.0	45.0	83.3250442965253	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM63_R2	GM63_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8022369.0	0.0	150.0	46.0	83.83096424116981	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM64_R1	GM64_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9310213.0	0.0	150.0	46.0	84.94275490281848	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM64_R2	GM64_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9310213.0	0.0	150.0	46.0	85.86707640530408	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM65_R1	GM65_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7160172.0	0.0	150.0	46.0	85.78670322808176	150.0	pass	pass	warn	pass	pass	pass	pass	pass	pass	pass	pass
GM65_R2	GM65_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7160172.0	0.0	150.0	46.0	86.22184861083852	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
GM66_R1	GM66_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9199196.0	0.0	150.0	46.0	85.59352969327011	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM66_R2	GM66_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9199196.0	0.0	150.0	46.0	86.1495904785128	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM67_R1	GM67_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9085839.0	0.0	150.0	45.0	84.92621162488088	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM67_R2	GM67_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9085839.0	0.0	150.0	46.0	85.59991279274894	150.0	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
GM68_R1	GM68_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7923024.0	0.0	150.0	46.0	86.53672422677452	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM68_R2	GM68_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7923024.0	0.0	150.0	46.0	86.93725247637872	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM69_R1	GM69_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9661173.0	0.0	150.0	45.0	83.08284137035457	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	pass	pass
GM69_R2	GM69_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9661173.0	0.0	150.0	46.0	83.61363488436055	150.0	pass	pass	pass	pass	warn	warn	pass	pass	pass	warn	pass
GM6_R1	GM6_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8447725.0	0.0	150.0	45.0	86.1759982885931	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
GM6_R2	GM6_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8447725.0	0.0	150.0	45.0	86.58517862180628	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM70_R1	GM70_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	8405551.0	0.0	150.0	45.0	86.53790407938207	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM70_R2	GM70_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	8405551.0	0.0	150.0	45.0	86.99781747875092	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM71_R1	GM71_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	9144528.0	0.0	150.0	46.0	85.59760444579952	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
GM71_R2	GM71_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	9144528.0	0.0	150.0	46.0	86.30190445689986	150.0	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
GM72_R1	GM72_R1.fastq	Conventional base calls	Sanger / Illumina 1.9	7205913.0	0.0	150.0	46.0	85.5721070317823	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass	pass
GM72_R2	GM72_R2.fastq	Conventional base calls	Sanger / Illumina 1.9	7205913.0	0.0	150.0	46.0	86.38341685479446	150.0	pass	pass	pass	pass	warn	pass	pass	pass	pass	warn	pass
