Sample	Top over-represented sequence	Sum of remaining over-represented sequences
ABLG1929_trimmed_clipped_R1_paired	1.5640667024651382	1.8005888271816566
ABLG1929_trimmed_clipped_R2_paired	1.403423260619032	2.127897518223543
ABLG1930_trimmed_clipped_R1_paired	2.42917196776412	2.856058808576924
ABLG1930_trimmed_clipped_R2_paired	2.149763855026417	2.8806887732601423
ABLG1931_trimmed_clipped_R1_paired	1.6587554716945816	1.8314457790453107
ABLG1931_trimmed_clipped_R2_paired	1.3749716325828738	2.0923090375666487
ABLG1932_trimmed_clipped_R1_paired	1.8555367300072927	1.8341104526357639
ABLG1932_trimmed_clipped_R2_paired	1.445105153615301	2.049896135580136
ABLG1936_trimmed_clipped_R1_paired	1.3908559487361063	1.8257902373662684
ABLG1936_trimmed_clipped_R2_paired	1.1571692388866903	1.9755066336200608
ABLG1937_trimmed_clipped_R1_paired	1.8496263348248017	2.191189943031759
ABLG1937_trimmed_clipped_R2_paired	1.6938381044453537	2.1998769508730907
ABLG1938_trimmed_clipped_R1_paired	1.8946587670689377	2.173024203441601
ABLG1938_trimmed_clipped_R2_paired	1.7436307959364528	2.282631639885824
ABLG1941_trimmed_clipped_R1_paired	1.4208276397775996	1.8467765764859052
ABLG1941_trimmed_clipped_R2_paired	1.1577563325888163	2.1673189255728076
ABLG1942_trimmed_clipped_R1_paired	1.5777660090884014	1.9437231819709242
ABLG1942_trimmed_clipped_R2_paired	1.4570179378773582	2.2623566020534858
ABLG1943_trimmed_clipped_R1_paired	1.2930674801847188	1.6842074002564442
ABLG1943_trimmed_clipped_R2_paired	1.0664353324046223	1.7556070359802716
ABLG1944_trimmed_clipped_R1_paired	1.6723024963806676	2.1609874844164043
ABLG1944_trimmed_clipped_R2_paired	1.4727495629338923	2.500836824853336
ABLG1945_trimmed_clipped_R1_paired	1.5294607809720044	2.0213483912034933
ABLG1945_trimmed_clipped_R2_paired	1.2796722808658587	2.217027809645595
ABLG1946_trimmed_clipped_R1_paired	1.7505197305563158	2.0615054363725136
ABLG1946_trimmed_clipped_R2_paired	1.6126257812514226	2.251600084699897
ABLG1947_trimmed_clipped_R1_paired	1.2771434222243385	1.9265919639485916
ABLG1947_trimmed_clipped_R2_paired	1.1538134010061216	2.194729054296625
ABLG1948_trimmed_clipped_R1_paired	2.9976289879181004	3.7386377752453384
ABLG1948_trimmed_clipped_R2_paired	2.4997704601059665	3.694998190685541
ABLG1950_trimmed_clipped_R1_paired	1.5792495247524143	1.9256179759125729
ABLG1950_trimmed_clipped_R2_paired	1.4108340359774318	2.1698608302531683
ABLG1952_trimmed_clipped_R1_paired	1.8004796939416472	2.184648871043189
ABLG1952_trimmed_clipped_R2_paired	1.6601605489456546	2.4577175093276935
ABLG1953_trimmed_clipped_R1_paired	1.3285222138136168	1.9011182946050933
ABLG1953_trimmed_clipped_R2_paired	1.2149187122408085	2.062491157864953
ABLG1955_trimmed_clipped_R1_paired	1.5929602919612162	2.0162453726117295
ABLG1955_trimmed_clipped_R2_paired	1.2959306927442131	2.192887776708911
ABLG1956_trimmed_clipped_R1_paired	1.3462812117776026	1.884582196735365
ABLG1956_trimmed_clipped_R2_paired	1.198913641751143	2.1161232572804094
ABLG1957_trimmed_clipped_R1_paired	1.602371241427208	1.9976926248103484
ABLG1957_trimmed_clipped_R2_paired	1.4202397135246738	2.2300825271538427
ABLG1958_trimmed_clipped_R1_paired	1.7956254419416002	2.088719314629679
ABLG1958_trimmed_clipped_R2_paired	1.635578200355909	2.1720568735668713
ABLG1961_trimmed_clipped_R1_paired	1.855737552023506	1.704659137922376
ABLG1961_trimmed_clipped_R2_paired	1.5798166731899488	1.8668277957179105
ABLG1962_trimmed_clipped_R1_paired	1.3654750652709406	1.9193558132353896
ABLG1962_trimmed_clipped_R2_paired	1.1795375183045556	2.1912940299898676
ABLG1963_trimmed_clipped_R1_paired	1.2748216949955278	1.644086643772278
ABLG1963_trimmed_clipped_R2_paired	1.1013239614114974	2.060334347411256
ABLG1965_trimmed_clipped_R1_paired	2.3482441815205477	3.2857285243899974
ABLG1965_trimmed_clipped_R2_paired	2.142216402450081	3.1831693045532776
ABLG1968_trimmed_clipped_R1_paired	1.900198756834963	1.867812682469417
ABLG1968_trimmed_clipped_R2_paired	1.7231045472457365	2.014597193818116
ABLG1969_trimmed_clipped_R1_paired	1.908863427501285	1.8140492052006982
ABLG1969_trimmed_clipped_R2_paired	1.7244792116502632	2.076272588559674
ABLG1970_trimmed_clipped_R1_paired	1.8948047981520155	1.5656944806026865
ABLG1970_trimmed_clipped_R2_paired	1.6642040055305019	1.7495857019933052
ABLG1971_trimmed_clipped_R1_paired	1.6377497252119326	1.5542198314002227
ABLG1971_trimmed_clipped_R2_paired	1.442208920865566	1.9677117345236637
ABLG1972_trimmed_clipped_R1_paired	4.011837908881189	7.075172559580157
ABLG1972_trimmed_clipped_R2_paired	3.2204994347582323	7.025541575140392
ABLG1974_trimmed_clipped_R1_paired	1.7776552862543384	1.9028894407557793
ABLG1974_trimmed_clipped_R2_paired	1.6091907944672479	1.9781843906824563
ABLG1975_trimmed_clipped_R1_paired	1.6291258725721915	1.8768210547252737
ABLG1975_trimmed_clipped_R2_paired	1.5105893604910738	1.9527842961339155
ABLG1976_trimmed_clipped_R1_paired	1.552896943774549	1.3867499062970998
ABLG1976_trimmed_clipped_R2_paired	1.294491647850983	1.3380959676739579
ABLG1977_trimmed_clipped_R1_paired	1.4852281752433028	1.3679780360367682
ABLG1977_trimmed_clipped_R2_paired	1.4307603823380166	1.7460362980541357
ABLG19808_trimmed_clipped_R1_paired	1.372192028206033	1.6612411687112683
ABLG19808_trimmed_clipped_R2_paired	1.2149898640716068	1.98981366856682
ABLG19810_trimmed_clipped_R1_paired	1.4311772865915566	1.7242816561824696
ABLG19810_trimmed_clipped_R2_paired	1.342113981707695	1.882624020245935
ABLG19811_trimmed_clipped_R1_paired	1.0724641039099612	1.614221258992774
ABLG19811_trimmed_clipped_R2_paired	1.0076778140078	1.626429954613951
ABLG19812_trimmed_clipped_R1_paired	1.3963857229738803	1.8439842349280067
ABLG19812_trimmed_clipped_R2_paired	1.2023631811324629	1.7146490375881647
ABLG19813_trimmed_clipped_R1_paired	1.1359416993980604	1.5130601677796152
ABLG19813_trimmed_clipped_R2_paired	1.01329307277314	1.4509367274381533
ABLG19814_trimmed_clipped_R1_paired	1.2539751678063362	1.5639558201364536
ABLG19814_trimmed_clipped_R2_paired	1.1069505142891323	1.4669970008427702
ABLG19816_trimmed_clipped_R1_paired	1.4378891714504758	1.8038038295405672
ABLG19816_trimmed_clipped_R2_paired	1.358827764169113	1.8521288730155763
ABLG19817_trimmed_clipped_R1_paired	1.7629881409291146	1.8782182149895945
ABLG19817_trimmed_clipped_R2_paired	1.5579036211821495	1.8274233325194709
ABLG19819_trimmed_clipped_R1_paired	1.3816473205790654	1.7497292035657306
ABLG19819_trimmed_clipped_R2_paired	1.379872506111217	1.578651726510239
ABLG1981_trimmed_clipped_R1_paired	1.8524699258613764	1.8340544091716764
ABLG1981_trimmed_clipped_R2_paired	1.695223198785461	1.8572184740650979
ABLG19820_trimmed_clipped_R1_paired	1.5666212019197907	1.9027368455352045
ABLG19820_trimmed_clipped_R2_paired	1.527165688011722	1.8016011005042443
ABLG19821_trimmed_clipped_R1_paired	1.674562106437506	1.9740082603010454
ABLG19821_trimmed_clipped_R2_paired	1.6031719058796343	2.0011574422306513
ABLG19822_trimmed_clipped_R1_paired	1.6996287249190742	1.905199556308903
ABLG19822_trimmed_clipped_R2_paired	1.5421481720190124	1.9405549764912355
ABLG19823_trimmed_clipped_R1_paired	1.66660136598777	2.1255242940292387
ABLG19823_trimmed_clipped_R2_paired	1.4830936542336737	2.03482037063641
ABLG19824_trimmed_clipped_R1_paired	1.5160208488618758	2.025494611471788
ABLG19824_trimmed_clipped_R2_paired	1.4041289622617785	1.9117983266317855
ABLG19826_trimmed_clipped_R1_paired	1.3363136128785789	1.6899206382721708
ABLG19826_trimmed_clipped_R2_paired	1.2307402216943006	1.6846174167615189
ABLG19827_trimmed_clipped_R1_paired	1.7000383877455811	1.8812215953854374
ABLG19827_trimmed_clipped_R2_paired	1.517735215697421	1.7646873677283412
ABLG19828_trimmed_clipped_R1_paired	1.6610524385211451	2.298063549802076
ABLG19828_trimmed_clipped_R2_paired	1.7398706995369027	1.9499763101988419
ABLG19829_trimmed_clipped_R1_paired	2.0042856028402176	2.110261196369501
ABLG19829_trimmed_clipped_R2_paired	1.9121860206351922	2.0391873543283463
ABLG1982_trimmed_clipped_R1_paired	1.9134422538784117	1.9606541983661152
ABLG1982_trimmed_clipped_R2_paired	1.729127078316465	2.0702741323039153
ABLG19830_trimmed_clipped_R1_paired	2.3553436426222722	2.2534545238666013
ABLG19830_trimmed_clipped_R2_paired	2.168430519324319	2.3281458214060415
ABLG19831_trimmed_clipped_R1_paired	1.1966398349003793	1.1915612671488227
ABLG19831_trimmed_clipped_R2_paired	1.0502293435027805	1.2567608433192594
ABLG19832_trimmed_clipped_R1_paired	1.4248927038626609	2.2085029896188693
ABLG19832_trimmed_clipped_R2_paired	1.2019735152782363	1.989105315285573
ABLG19833_trimmed_clipped_R1_paired	1.501207005268525	1.9094099825138315
ABLG19833_trimmed_clipped_R2_paired	1.3777133913374724	1.7200778436460775
ABLG19834_trimmed_clipped_R1_paired	1.0632972476832339	1.2273864013468812
ABLG19834_trimmed_clipped_R2_paired	0.9624192191776142	1.373221324124464
ABLG19835_trimmed_clipped_R1_paired	1.4718833753652534	1.7568816507316536
ABLG19835_trimmed_clipped_R2_paired	1.3555355445563673	1.6614705483648722
ABLG19836_trimmed_clipped_R1_paired	2.103986391793756	2.1845612971871096
ABLG19836_trimmed_clipped_R2_paired	1.9191633983327194	2.218220258734974
ABLG19839_trimmed_clipped_R1_paired	1.8016551522850064	1.8872688325337903
ABLG19839_trimmed_clipped_R2_paired	1.5855093524493584	1.8439895861163096
ABLG19840_trimmed_clipped_R1_paired	1.4958067443736556	1.7873937949900713
ABLG19840_trimmed_clipped_R2_paired	1.3070310560772795	1.7457973714421646
ABLG19841_trimmed_clipped_R1_paired	1.7714630647385137	2.2391591487373406
ABLG19841_trimmed_clipped_R2_paired	1.8664231382038925	1.816955134986777
ABLG19842_trimmed_clipped_R1_paired	1.2309684284945732	2.1004559975971384
ABLG19842_trimmed_clipped_R2_paired	0.8480677111046004	2.515089837947059
ABLG19843_trimmed_clipped_R1_paired	1.8307351413946804	1.9623421583767164
ABLG19843_trimmed_clipped_R2_paired	1.7127796108165803	1.892265183860835
ABLG19848_trimmed_clipped_R1_paired	1.1557369295897	1.3585776812042094
ABLG19848_trimmed_clipped_R2_paired	1.2288922608591146	1.199011613888721
ABLG19849_trimmed_clipped_R1_paired	1.4300919079960392	1.698016039188488
ABLG19849_trimmed_clipped_R2_paired	1.3507029413175953	1.8426037400054966
ABLG19850_trimmed_clipped_R1_paired	1.6517689479668287	1.9907800158020166
ABLG19850_trimmed_clipped_R2_paired	1.5471587417483712	1.803125715961964
ABLG19851_trimmed_clipped_R1_paired	1.7035032459062318	1.8822767323172709
ABLG19851_trimmed_clipped_R2_paired	1.6098049436086603	1.712084706514568
ABLG19852_trimmed_clipped_R1_paired	1.7041020321041822	1.949443154720384
ABLG19852_trimmed_clipped_R2_paired	1.63524001728868	1.9700086253332383
ABLG19853_trimmed_clipped_R1_paired	2.1234166814148105	2.294629554234083
ABLG19853_trimmed_clipped_R2_paired	1.9152825933252369	2.1646642610482485
ABLG19854_trimmed_clipped_R1_paired	1.7130082694192452	2.090044625725935
ABLG19854_trimmed_clipped_R2_paired	1.7627270829843604	1.7768597345243224
ABLG19856_trimmed_clipped_R1_paired	1.9578438723652418	2.059842489851267
ABLG19856_trimmed_clipped_R2_paired	1.8003358764098814	2.009445958923706
ABLG19857_trimmed_clipped_R1_paired	2.02593419106061	2.0821474919492817
ABLG19857_trimmed_clipped_R2_paired	1.8987441307328028	1.940108635160316
ABLG19861_trimmed_clipped_R1_paired	1.6194320956760728	1.9191560677209016
ABLG19861_trimmed_clipped_R2_paired	1.5079825105691553	2.044649628345339
ABLG19862_trimmed_clipped_R1_paired	1.6964748734072752	2.223169411679456
ABLG19862_trimmed_clipped_R2_paired	1.5322266912811224	2.125064548291271
ABLG19865_trimmed_clipped_R1_paired	1.7638372116318857	1.9948858624032841
ABLG19865_trimmed_clipped_R2_paired	1.5930431321514917	1.880424964686131
ABLG19866_trimmed_clipped_R1_paired	1.9036369205951125	1.9426949242734135
ABLG19866_trimmed_clipped_R2_paired	1.6974126954447075	1.9459497579132718
ABLG19867_trimmed_clipped_R1_paired	2.1021733902470174	2.2840011635610606
ABLG19867_trimmed_clipped_R2_paired	1.8773741621954567	2.14433325687319
ABLG19869_trimmed_clipped_R1_paired	1.6186854091980132	1.8239209774354042
ABLG19869_trimmed_clipped_R2_paired	1.6618988533806476	1.6320228919704312
ABLG1987_trimmed_clipped_R1_paired	1.589740495767323	1.5863886881447586
ABLG1987_trimmed_clipped_R2_paired	1.432788460571594	1.8321781984150614
ABLG1988_trimmed_clipped_R1_paired	1.6557910587120184	1.6092809525069576
ABLG1988_trimmed_clipped_R2_paired	1.4364710420947426	1.9137704507626874
ABLG1990_trimmed_clipped_R1_paired	1.6413906456507268	1.5932461871752686
ABLG1990_trimmed_clipped_R2_paired	1.4706455122440554	1.7230739403675162
ABLG1991_trimmed_clipped_R1_paired	2.023800561707125	1.91603061154551
ABLG1991_trimmed_clipped_R2_paired	1.855452149837149	1.9709990646775406
ABLG1992_trimmed_clipped_R1_paired	1.8540160522693936	3.574788721809478
ABLG1992_trimmed_clipped_R2_paired	1.7138930186873502	3.688041235031929
ABLG1993_trimmed_clipped_R1_paired	1.914874595782906	1.9175886406719813
ABLG1993_trimmed_clipped_R2_paired	1.738816276822759	2.081877006168451
ABLG1994_trimmed_clipped_R1_paired	2.410432617539424	2.058516694619576
ABLG1994_trimmed_clipped_R2_paired	2.1499372473439986	2.2040472216354767
ABLG1996_trimmed_clipped_R1_paired	1.9956788066151037	2.005647332057828
ABLG1996_trimmed_clipped_R2_paired	1.7956149980587608	2.188503566933277
ABLG1997_trimmed_clipped_R1_paired	2.007642623103814	1.949880700479842
ABLG1997_trimmed_clipped_R2_paired	1.8817337467975421	2.105779369886829
ABLG1999_trimmed_clipped_R1_paired	1.5291490472426468	1.6852076016603303
ABLG1999_trimmed_clipped_R2_paired	1.4657895761004787	1.9532901296780663
ABLG2004_trimmed_clipped_R1_paired	2.0085627582745884	1.924753131485883
ABLG2004_trimmed_clipped_R2_paired	1.79636644049176	1.969727422163215
ABLG2005_trimmed_clipped_R1_paired	1.7356955260825506	1.579734273548743
ABLG2005_trimmed_clipped_R2_paired	1.498797095791358	1.8732700127174706
ABLG2009_trimmed_clipped_R1_paired	1.9755315088863499	1.7424504717554286
ABLG2009_trimmed_clipped_R2_paired	1.8776256667381945	1.9355368100287222
ABLG2010_trimmed_clipped_R1_paired	1.9163644880371515	1.8656689860076632
ABLG2010_trimmed_clipped_R2_paired	1.7521337484911457	1.8587294240319259
ABLG2012_trimmed_clipped_R1_paired	2.1211554557825307	1.8364223771467438
ABLG2012_trimmed_clipped_R2_paired	1.9215047346392904	2.101074198127435
ABLG2013_trimmed_clipped_R1_paired	1.6963976451465448	1.688510399536363
ABLG2013_trimmed_clipped_R2_paired	1.526901844397318	1.8356118367746213
ABLG2014_trimmed_clipped_R1_paired	2.1394197835319906	3.4487633353754843
ABLG2014_trimmed_clipped_R2_paired	2.0169149560420525	3.553980966635388
ABLG2017_trimmed_clipped_R1_paired	2.082056820297001	1.7852672362359931
ABLG2017_trimmed_clipped_R2_paired	1.7857231193149803	2.022821118948528
ABLG2018_trimmed_clipped_R1_paired	2.172627825668939	1.8860535611591338
ABLG2018_trimmed_clipped_R2_paired	1.9204635167336288	2.14893707269099
ABLG2020_trimmed_clipped_R1_paired	2.15811372238965	2.032201798079504
ABLG2020_trimmed_clipped_R2_paired	1.9737730876255002	2.1033883038271215
ABLG2021_trimmed_clipped_R1_paired	2.1618746521874574	2.793061653395759
ABLG2021_trimmed_clipped_R2_paired	2.0487623419747596	2.534200069429711
ABLG2022_trimmed_clipped_R1_paired	2.157484700269189	2.094651417520222
ABLG2022_trimmed_clipped_R2_paired	1.9917679598724765	2.212143086594217
ABLG2023_trimmed_clipped_R1_paired	1.6652057910196596	1.447459371951999
ABLG2023_trimmed_clipped_R2_paired	1.4103103111565467	1.7719861441219984
ABLG2027_trimmed_clipped_R1_paired	1.5899461966742003	1.3687684386683983
ABLG2027_trimmed_clipped_R2_paired	1.3207176077113993	1.8213276087711987
ABLG2032_trimmed_clipped_R1_paired	2.3924070042104515	2.480957715281171
ABLG2032_trimmed_clipped_R2_paired	2.1074949793642954	2.20925887190485
ABLG2037_trimmed_clipped_R1_paired	1.6375862981619749	1.588817596448446
ABLG2037_trimmed_clipped_R2_paired	1.4885136105100625	1.6278725195666544
ABLG2042_trimmed_clipped_R1_paired	1.7768691095266562	2.593650120500812
ABLG2042_trimmed_clipped_R2_paired	1.6637663069975779	2.291331757948574
ABLG2045_trimmed_clipped_R1_paired	1.9920454379630095	1.8141277788677157
ABLG2045_trimmed_clipped_R2_paired	1.8147966041510946	1.8502848790358535
ABLG2054_trimmed_clipped_R1_paired	1.3035555879404508	1.1349938660742551
ABLG2054_trimmed_clipped_R2_paired	1.0344487138899783	1.3559295900428714
ABLG2060_trimmed_clipped_R1_paired	1.61510897354978	1.4869083291092615
ABLG2060_trimmed_clipped_R2_paired	1.465293889582936	1.7063849504661588
ABLG2063_trimmed_clipped_R1_paired	2.2019919440492175	1.8843389912025814
ABLG2063_trimmed_clipped_R2_paired	1.9419570750085169	1.9875673834191703
ABLG2065_trimmed_clipped_R1_paired	1.8145532882127966	1.5042012660127357
ABLG2065_trimmed_clipped_R2_paired	1.6034366292895341	1.6815597633808048
ABLG2067_trimmed_clipped_R1_paired	1.5475280332842776	1.549457586848163
ABLG2067_trimmed_clipped_R2_paired	1.3803478620025011	1.770560957726089
ABLG2071_trimmed_clipped_R1_paired	1.9645027587949597	1.9588783633449918
ABLG2071_trimmed_clipped_R2_paired	1.710697565355765	2.228524637577293
ABLG2076_trimmed_clipped_R1_paired	1.9067933977330813	2.0324504720593
ABLG2076_trimmed_clipped_R2_paired	1.6689439276686215	2.2670978546013596
ABLG2077_trimmed_clipped_R1_paired	2.084221221593992	2.0100308148285673
ABLG2077_trimmed_clipped_R2_paired	1.8719666754795792	2.1149760442776904
ABLG2079_trimmed_clipped_R1_paired	1.4902801891603885	1.2443050263652444
ABLG2079_trimmed_clipped_R2_paired	1.1412050108683103	1.2734827698140478
ABLG2080_trimmed_clipped_R1_paired	1.57618351117858	1.3726064147407795
ABLG2080_trimmed_clipped_R2_paired	1.2677245042309808	1.4958638206502406
ABLG2082_trimmed_clipped_R1_paired	1.9740670648806864	1.9794421303302112
ABLG2082_trimmed_clipped_R2_paired	1.7442627591291369	2.2508289147729346
ABLG2083_trimmed_clipped_R1_paired	1.306183504145789	1.4671696471975477
ABLG2083_trimmed_clipped_R2_paired	1.1386629071563883	1.7716393086991107
ABLG2086_trimmed_clipped_R1_paired	1.2377113856899553	1.4270935466542591
ABLG2086_trimmed_clipped_R2_paired	0.9682514458742266	1.7934931194750756
ABLG2087_trimmed_clipped_R1_paired	2.053710842363823	2.281784145169211
ABLG2087_trimmed_clipped_R2_paired	1.8837738716460823	2.52653676547279
ABLG2088_trimmed_clipped_R1_paired	2.0664115352455212	2.2488668018247537
ABLG2088_trimmed_clipped_R2_paired	1.89405017902271	2.6075642510309103
ABLG2090_trimmed_clipped_R1_paired	1.4907782031771393	1.3891878430669489
ABLG2090_trimmed_clipped_R2_paired	1.3823528747775424	1.8863734008568
ABLG2091_trimmed_clipped_R1_paired	1.9528471413735211	1.9661787122126944
ABLG2091_trimmed_clipped_R2_paired	1.7596906028181487	2.2164131546352057
ABLG2092_trimmed_clipped_R1_paired	1.8945359921355807	1.9188651557343275
ABLG2092_trimmed_clipped_R2_paired	1.7398070591547645	2.095822501698395
ABLG2093_trimmed_clipped_R1_paired	1.630523965285347	1.497489657907801
ABLG2093_trimmed_clipped_R2_paired	1.4531687018896344	1.9320121964069876
ABLG2094_trimmed_clipped_R1_paired	1.840222676223613	1.8450683404072228
ABLG2094_trimmed_clipped_R2_paired	1.60328543294093	2.1653986170046737
ABLG2095_trimmed_clipped_R1_paired	1.8695472830824706	1.8439962108449022
ABLG2095_trimmed_clipped_R2_paired	1.7101069089057719	2.145679830282382
ABLG2096_trimmed_clipped_R1_paired	1.9911367603817967	2.089916326145307
ABLG2096_trimmed_clipped_R2_paired	1.8417031033718958	2.285349784486522
ABLG2097_trimmed_clipped_R1_paired	2.0529617507364253	2.0433576200894197
ABLG2097_trimmed_clipped_R2_paired	1.8627509172970742	2.3464057279255393
ABLG2098_trimmed_clipped_R1_paired	1.9431060837537921	2.0556820526348214
ABLG2098_trimmed_clipped_R2_paired	1.7311539910253457	2.4544269406666452
ABLG2099_trimmed_clipped_R1_paired	1.7224031801536972	1.762703422360314
ABLG2099_trimmed_clipped_R2_paired	1.5703453963050729	2.0636519636509107
ABLG2100_trimmed_clipped_R1_paired	1.9840391105589241	2.170704457287923
ABLG2100_trimmed_clipped_R2_paired	1.7843332790405404	2.3935588517206225
ABLG2101_trimmed_clipped_R1_paired	1.748294906750586	1.8007606698666525
ABLG2101_trimmed_clipped_R2_paired	1.5766027894165233	2.1996238147517158
ABLG2102_trimmed_clipped_R1_paired	1.849215944027168	2.0310450474936466
ABLG2102_trimmed_clipped_R2_paired	1.644521302008075	2.0766758004809116
ABLG2103_trimmed_clipped_R1_paired	1.5594949407692564	1.559869072574689
ABLG2103_trimmed_clipped_R2_paired	1.4233911346929953	1.978201878448986
ABLG2104_trimmed_clipped_R1_paired	1.943292890894456	1.909484285104242
ABLG2104_trimmed_clipped_R2_paired	1.731460244262369	2.45819141844121
ABLG2105_trimmed_clipped_R1_paired	2.04248953560303	1.9557024821357616
ABLG2105_trimmed_clipped_R2_paired	1.915774580146884	2.3374689788620753
ABLG2107_trimmed_clipped_R1_paired	2.202236360807654	2.193757888617113
ABLG2107_trimmed_clipped_R2_paired	1.9913975324932065	2.53527374305597
ABLG2108_trimmed_clipped_R1_paired	1.4780162651753026	1.5104582210786337
ABLG2108_trimmed_clipped_R2_paired	1.2161056980563527	1.7812724453999957
ABLG2109_trimmed_clipped_R1_paired	1.8182189027728728	1.973184347076375
ABLG2109_trimmed_clipped_R2_paired	1.728688662320164	2.192000544140772
ABLG2110_trimmed_clipped_R1_paired	2.0667648622494497	2.071693031399069
ABLG2110_trimmed_clipped_R2_paired	1.8986023627414712	2.239261392107524
ABLG2111_trimmed_clipped_R1_paired	2.008012228009617	2.171357918322523
ABLG2111_trimmed_clipped_R2_paired	1.801093465306899	2.3929595081880684
ABLG2112_trimmed_clipped_R1_paired	1.5176662804112488	1.6403649042845896
ABLG2112_trimmed_clipped_R2_paired	1.4440695715051035	1.9794803868664772
ABLG2113_trimmed_clipped_R1_paired	2.334092042107568	2.3433306361805357
ABLG2113_trimmed_clipped_R2_paired	2.081992829940672	2.5492368779825916
ABLG2114_trimmed_clipped_R1_paired	1.9610544459963737	2.0251103757839015
ABLG2114_trimmed_clipped_R2_paired	1.766677626701376	2.203263889231163
ABLG2115_trimmed_clipped_R1_paired	2.053037042914303	2.2041786955320744
ABLG2115_trimmed_clipped_R2_paired	1.8384035962860854	2.4880641057501296
ABLG2116_trimmed_clipped_R1_paired	2.456107333199131	3.121432771629489
ABLG2116_trimmed_clipped_R2_paired	2.185415870089062	3.2172563425444514
ABLG2117_trimmed_clipped_R1_paired	1.3300098937680362	1.4587930805604346
ABLG2117_trimmed_clipped_R2_paired	1.1016299046192657	2.026239299674787
ABLG2118_trimmed_clipped_R1_paired	1.988434540917166	2.179001653807881
ABLG2118_trimmed_clipped_R2_paired	1.8213451327743793	2.236452176601797
ABLG2120_trimmed_clipped_R1_paired	1.9889016590229216	1.9765663755219418
ABLG2120_trimmed_clipped_R2_paired	1.8003254592790858	2.294425956623048
ABLG2121_trimmed_clipped_R1_paired	2.0328220837277917	2.0641487486561005
ABLG2121_trimmed_clipped_R2_paired	2.0202884813404465	2.3572079616809454
ABLG2123_trimmed_clipped_R1_paired	1.7569175300884892	1.8186575738543058
ABLG2123_trimmed_clipped_R2_paired	1.5246301935225124	2.2815611737129577
ABLG2124_trimmed_clipped_R1_paired	2.41698879309449	2.3701697508118156
ABLG2124_trimmed_clipped_R2_paired	2.1829806598750707	2.6678726803022235
ABLG2125_trimmed_clipped_R1_paired	1.8095872372122206	1.7948607590494734
ABLG2125_trimmed_clipped_R2_paired	1.6526047795669665	2.2533461122772485
ABLG2126_trimmed_clipped_R1_paired	2.0807209028358056	2.076629277151593
ABLG2126_trimmed_clipped_R2_paired	1.8790964328715534	2.3878071824233347
ABLG2127_trimmed_clipped_R1_paired	1.7965040314485758	2.0041913355211545
ABLG2127_trimmed_clipped_R2_paired	1.6432799836986878	2.2368014174005957
ABLG2129_trimmed_clipped_R1_paired	1.748690578738677	1.8286327787131633
ABLG2129_trimmed_clipped_R2_paired	1.548307634568551	2.1307829755678007
ABLG2132_trimmed_clipped_R1_paired	1.784044822580936	1.7669841266749673
ABLG2132_trimmed_clipped_R2_paired	1.7077129683687515	2.096237906565574
ABLG2133_trimmed_clipped_R1_paired	1.702560799096749	1.7506750448576682
ABLG2133_trimmed_clipped_R2_paired	1.5111103412623723	2.0993658071916697
ABLG2134_trimmed_clipped_R1_paired	1.9725834896143035	2.290837615177804
ABLG2134_trimmed_clipped_R2_paired	1.7398773130854184	2.8508698370103827
ABLG2135_trimmed_clipped_R1_paired	2.534296485867353	2.8763881713699275
ABLG2135_trimmed_clipped_R2_paired	2.3703188722380304	2.9231982063333053
ABLG2136_trimmed_clipped_R1_paired	3.972283424338219	7.065810901427341
ABLG2136_trimmed_clipped_R2_paired	3.2148673244563657	7.683366861449052
ABLG2137_trimmed_clipped_R1_paired	2.74814816509994	3.56698750474968
ABLG2137_trimmed_clipped_R2_paired	2.4870566714496145	4.327766958296811
ABLG2138_trimmed_clipped_R1_paired	2.9287760427491087	5.940156178379663
ABLG2138_trimmed_clipped_R2_paired	2.6820358744163233	6.266043313829908
ABLG2139_trimmed_clipped_R1_paired	3.4019658407930558	5.77827181167684
ABLG2139_trimmed_clipped_R2_paired	3.103052000859164	5.952714773144678
ABLG2140_trimmed_clipped_R1_paired	2.307031419489202	2.885729375973037
ABLG2140_trimmed_clipped_R2_paired	2.048581339282846	3.109181284422281
ABLG2141_trimmed_clipped_R1_paired	1.4551439704379052	2.258982593604178
ABLG2141_trimmed_clipped_R2_paired	1.1196484469483634	3.755404739751519
ABLG2142_trimmed_clipped_R1_paired	1.9544377943280276	2.049223716774496
ABLG2142_trimmed_clipped_R2_paired	1.7355764815963575	2.7740467794643484
ABLG2143_trimmed_clipped_R1_paired	2.281660926459943	2.2786656819776194
ABLG2143_trimmed_clipped_R2_paired	2.1001781908746593	2.4797658149199457
ABLG2144_trimmed_clipped_R1_paired	2.3083568382511825	5.593342446884217
ABLG2144_trimmed_clipped_R2_paired	2.1304976327971863	5.616831006045722
ABLG2145_trimmed_clipped_R1_paired	1.6181454518244744	1.774233913536476
ABLG2145_trimmed_clipped_R2_paired	1.5129393175838013	2.3008475063147507
ABLG2146_trimmed_clipped_R1_paired	2.2143431907335196	2.64942723870223
ABLG2146_trimmed_clipped_R2_paired	1.8769604463124632	3.1141542424577136
ABLG2147_trimmed_clipped_R1_paired	3.362027080706432	6.690736540201621
ABLG2147_trimmed_clipped_R2_paired	3.013287745466021	6.8340808084232965
