	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10408_trimmed_clipped_R1_paired	0.004796451732591359	0.10678396393692155	0.0	0.0	0.0	0.001255997679660583	0.0	0.0	0.004710207953349354	9.351319099409992e-06	4.696965743690196e-06	1.6539190071609258e-05	2.868794534449154e-05	0.00030844953542156746	9.890741430253632e-06	0.0	7.59946241926947e-05	5.457975891629268e-06	6.843611082714878e-05	0.0	1.255019647175699e-05	3.2979321207078775e-05	1.0385491800290731e-05	0.00010540719271059103	0.0	3.992465100465193e-06	1.6704754202279288e-05	0.0	4.101935840254211e-05	0.04639566420428866	0.00019368851569140198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10408_trimmed_clipped_R2_paired	0.005280708878670294	0.0	1.1580971722278107e-05	4.6400595598045096e-05	0.0	0.0	0.0	0.0	0.0009692450375237961	0.0	0.0008455401900013833	0.011301273480975503	4.8234231602644085e-06	4.894032571499675e-06	0.0	0.0	0.0002366874175785378	1.0952259838640904e-05	0.0002233233462941996	0.0	2.5286994746879708e-05	7.988839059244964e-05	2.8030204367168907e-05	7.373766373494319e-05	0.00020535906567669646	6.108429759308727e-05	0.00013251287629756288	0.0	3.7624823880550965e-05	2.9569684213514413e-05	2.0656572247368442e-05	0.0	0.00014713514572519488	0.00034946969158944325	4.341108693113569e-05	0.00011042417889392517	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10409_trimmed_clipped_R1_paired	0.00523170037181768	0.12914184441383583	0.0	0.0	0.0	0.0010517578449565897	0.0	1.0525748507027832e-05	0.00478079376129581	6.326623049802629e-06	0.0	4.245942211410261e-06	2.7871976721325043e-05	0.000263103883480727	0.0	0.0	8.236131877602514e-05	0.0	6.477348789013007e-05	0.0	1.7339980017407027e-05	1.835313131491101e-05	9.69834807713924e-06	0.00010252858736249037	0.0	3.8034572589723462e-06	4.0047650296228465e-06	0.0	3.543400589143499e-05	0.04578997528141891	0.00020522475849077125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10409_trimmed_clipped_R2_paired	0.005976090605082319	0.0	0.0	3.1722389334594334e-05	0.0	0.0	0.0	0.0	0.0010780333938455182	0.0	0.0006909566596027359	0.012768942148655364	0.0	0.0	0.0	4.729830430376258e-06	0.00023412459065779792	1.55393868810591e-05	0.00018868333161604155	0.0	9.243477447979404e-06	8.196534269250775e-05	3.1382212826775137e-05	6.671500539446415e-05	0.00014554597264262827	5.008673979859371e-05	0.0001591980099541209	0.0	6.437104659646757e-05	2.093337743298179e-05	2.765341881705643e-05	0.0	0.00012945919101074832	0.00025382808549190256	6.872418161354619e-06	7.261488073514143e-05	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10410_trimmed_clipped_R1_paired	0.0056215940730679976	0.1335900972087651	0.0	0.0	0.0	0.0014942076434940098	0.0	0.0	0.004859937569613957	1.1335982271689715e-05	0.0	1.303404239338581e-05	2.13495493561756e-05	0.00030717736857951766	1.6815139867660814e-06	0.0	8.153416239751134e-05	3.689713948284674e-06	7.905775649243025e-05	0.0	1.278478290362577e-05	3.371662088249254e-05	1.1855199830537032e-05	0.00010264848359773621	0.0	2.7897724820580665e-06	8.832002939290578e-06	0.0	1.9658249200941316e-05	0.0449698834858317	0.00017867868136154177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10410_trimmed_clipped_R2_paired	0.006161202673204898	0.0	0.0	2.4316239503287312e-05	0.0	0.0	0.0	1.630344094718427e-05	0.0010284677422317016	0.0	0.0008451923141842634	0.013874399864797835	1.1772316338621261e-05	8.513099054436467e-06	0.0	1.762434135853605e-06	0.00022974983579724534	1.1404144186168243e-05	0.00016925962792074163	2.0970767881993965e-06	1.5490538323868432e-05	9.834580943588703e-05	3.9665641450317654e-05	6.828658018206305e-05	0.00023089118154250333	5.3067243951800904e-05	0.00020931724152366705	6.621610579638574e-06	7.718093952147185e-05	6.690656884232455e-05	2.36462036098925e-05	4.176855409295074e-06	0.00018153168376525402	0.0003801978502674786	2.488787886133574e-05	0.0001108627141082359	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
ABLG10411_trimmed_clipped_R1_paired	0.006218883632834769	0.12734230667722354	0.0	0.0	0.0	0.0014555935888600922	0.0	0.0	0.0050214390413498575	5.899654197668857e-06	0.0	8.912308057849436e-06	2.39822962688943e-05	0.00032783792979818206	3.0793838362341795e-06	0.0	6.472779728134189e-05	0.0	9.102720666666456e-05	0.0	7.687193047979347e-06	2.827934449610632e-05	8.486463793223576e-06	0.00011149495603508594	0.0	0.0	5.15299632565597e-06	5.400361759433541e-06	1.696514962413711e-05	0.049492219072131055	0.00022938625104688474	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
